,Username,Comment,Likes,Replies,link
7254,              Novembars            ,Automatic toilet seat cover: A device that automatically covers the toilet seat with a plastic film after each use this was also made by AI i think it is cool in an unnecessary way,1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7255,              ArBatu Bata            ,"Love how creative people work with AI, put it into its true uses and not complaining that AI will takeover the whole work by itself.",5,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7256,              Alexander Lima            ,"Awesome video as always!
Just a friendly reminder to make sure you stay hydrated and take care of yourself! You are important to a lot of people.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7257,              thea end            ,For some of your more simple inventions you should release models of them for people to 3d print!,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7258,              PTRRanger            ,AI completely missed the fact that a door opener for the keychain has been around for a few years now lol.,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7259,              MrBlakBunny            ,"I have seen something similar, basically it was for people with disabilties, had a hook for door handles, and suction cup end for pulling doors if the handle was too high for someone wheelchair bound",10,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7260,              Seriously            ,This will be perfect for anyone that solely goes to western movie set saloons. As they have nothing keeping them closed as many doors do,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7261,              Christian Terrill            ,It would be so funny of these AI chat bots are just a human using Google. Also I hear those x1 carbon 3d printers are amazing how do you like it?,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7262,              Tobi Kunig            ,Now we just need a method for opening a door that is actually closed like at least 90% of them. But I guess it would be too usefull and necessary if an invention could pull the door handle for you.,1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7263,              Jinjoz            ,"Invention idea: The Sneeze Sucker. Essentially a vacuum that when your about to sneeze you turn it on, sneeze into the vacuum so that your germs don't go into the air",8,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7264,              Beastwithin            ,Only works if the handle is already used to open the door but the door needs to be pushed. Fun looking project though.,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7265,              Heizel Gonzalez            ,"Loved this video and how you used IA, I totally agree with this view",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7266,              Feelincrispy            ,The AI has clearly had Chindogu given to its data pool. Chindogu’s definition is literally unnecessary inventions and been around for at least 30 years so it’s. I surprise it nailed it straight away.,1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7267,              Lars Nørgaard            ,"It needs to be smaller and able to press the handle down somehow, so you can open the door.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7268,              um... info             ,"Just make up a sort of stuff which works according to the AI. Alexa OR Google Assistant.
Like we have a option to dim the lights if we say to the bot then it does. like that if we say open the door then the door opens automatically without touching like in the case of dimming the lights. 
 i hope you make something like this in future.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7269,              Alex K            ,I think the most impressive of all in this video is you using a trackpad to do CAD...,2,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7270,              Ray Baker            ,"Once, Drake went on a spree,
Buying things he didn't need,
Filling up his shopping cart,
With stuff that just took up space.
He bought a pair of golden shoes, And a diamond-encrusted hat,
A solid gold toothpick, too, And a carpet made of rat.
He even bought a tiny boat,
To sail upon his sink,
And a pet raccoon to float, In a bowl of lemonade, pink.
But as the day came to an end, And Drake looked at all he'd bought,
He realized with a sinking heart, That he'd spent a fortune for naught.
For all his fancy, shiny things,
Brought him no joy or satisfaction, And he was left with just one wish,
To go back and make a different transaction.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7271,              Iain Campbell            ,Really high infill percentage there! Would've been tempted to go a bit lower but suppose you're just desperate to avoid it breaking on the video!,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7272,              Peace seeker            ,Problem would be if the door was actually closed you need to turn the handle on lots of doors …,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7273,              Via            ,Kinda neat but also I don't think it's really useful unless the door has no closing mechanism ,2,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7274,              Caroline Jones            ,Brilliant but the door that you was testing on had a pull down handle. So you would still have to touch it,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7275,              Erock Shields            ,Only thing is if door was fully closed you would have to touch the doorknob to unlatch it,6,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7276,              Zachary Spengler            ,We’re imagining it’s not a door with a twisty handle right?,3,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7277,              wafflecart            ,6:48 you can actually get chatgpt to write you OpenSCAD scripts to model it. I think though you’d spend too much time trying to get what you need and would be quicker doing it yourself in CAD.,5,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7278,              Daniel Fischer            ,"Great invention, but how do you turn handles?",8,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7279,              Ben Guthrie            ,He should make a bacteria backpack- a germaphobes public disgust kit,1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7280,              Diree            ,"1) ""AI"" is scary ... it almost seems like modern day magic. Code already is that, but usually you don't see code or concern yourself with it, but the machine learning algorithm is something people get into contact with, the end product that is, and totally freak out.

2) This invention is probably the LEAST unnecessary one I've seen in a while. Damn, that's handy. Door handles are disgusting. The amount of people I've watched not washing their hands after going to the toilet ... disgusting. A smaller version, like part of like a Swiss Army Knife, would actually be rad!
But, as people have noted, and now I feel stupid ... you'd need a way to actually TURN the handle as well .-.",2,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7281,              Januar Leche            ,I am just thinking How he’s gonna open the door with this thing!!,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7282,              Florian Bertram            ,Why on earth would you not ask ChatGPT for a starting prompt ,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7283,              RacoonProds            ,It's almost like he forgot doors had handles midway through the video.,2,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7284,              Cheshire dragon            ,I give it a 4/10 for not being able to open doors after closing them,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7285,              TheDaringPastry1313            ,"Have to turn handles on most doors and if your phone or anything you touch isn't clean, the suction saver just gets a ton of germs on it when you use it. lol",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7286,              _-Aads-_            ,this is a invention I actually need,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7287,              Justin Smith            ,That AI is freaking insane,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7288,              mary            ,Now i’ve been using CHATGPT to make songs about me being amazing for 20 mins,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7289,              Andrew Mark            ,"Sanitizer at door handles often used by public, sanitize before opening door ( public has option to bypass it)/ while pressing or squeezing your hands are sanitized (no bypassing option).",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7290,              Brandon Browere            ,But how do you turn the knob if it’s latched shut?,3,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7291,              622.by.sunrise            ,3:25 I wouldn't be surprised if the AI trained on some of your content ,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7292,              Harshdeep Bilaiya            ,what a great way to use AI. that's the future of AI.,1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7293,              WellHelloThereAgain            ,You're teaching robots about our weaknesses to help further their knowledge of how to take us down,6,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7294,              WaltWW            ,"Proceeds to not even touch the door handle.  
This is perfect for opening doors without handles, or closing open doors.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7295,              VVhite VVabbit            ,"Um....Did you forget that doors latch? You have to actually turn a doorknob or door handle to open most doors. This definitely puts extra emphasis on ""useless"" since it won't actually open doors.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7296,              2u2a            ,"at the begining of the pandemic there was a lot of the productst for opening the door without touching, one worse than the other. And their adds popping up in every social media.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7297,              Brad Dalrymple            ,I've watched a few of your videos this was the least painful... thanks AI,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7298,              Doctor011            ,"What if the door is closed. You need to interact with the door handle/bulb to open it, if not, you will suck to the door surface.... shaking with it on the same place like crazy :D",2,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7299,              WippelPlayzSpielt            ,Unessacary Inventions this channel needs To Have an 100M Playbutton,1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7300,              Starbirth & Calamity            ,"Why didn’t you just put the retractable into the carabiner? Then you could use it for other stuff, too.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7301,              Samuel'stuff            ,This man gaslighted the AI to think it was coming up with the ideas,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7302,              Seal of approval            ,Now you just have to find a way to keep the suction cup clean.,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7303,              tony vang            ,I think u could make it smaller as pocket size and alot stronger with the suction cup turn into a small 3 prong grabber so it can turn the door knobs... thats to big and while walking is gonna swing side to side..,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7304,              Suraj Kothari            ,What happens when AI can automate his CAD software!?,1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7305,              Ihuoma            ,Wow you're very skilled and talented. Just thinking about how great your talent will be if it's used to serve God ️,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7306,              Tino Iaccarino            ,"Imagine seeing this guy taking a casual walk through the park 

Edit: thanks for the like I’ve never got one before!",1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7307,              Juan Carlos Gutierrez            ,It also acts as an oversized mace to beat the zombie horde in your germy world apocalypse.,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7308,              Haley            ,"Do you think you could invent a scooper that’s just for refried beans that makes them a lion instead of a blob so it fits better on the taco, burrito, or soft taco",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7309,              John Lattanzio            ,But how would you open the door without turning the handle? Just pulling on it won't work...,18,2,https://www.youtube.com/watch?v=aDoEMGUHgI0
7310,              Cleeemoo            ,"But, if you want to open the door, how do you pull (push?) down the handle?",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7311,              Antoni            ,"Only issue is, y'know, doors with latched handles.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7312,              Skin Is delicious            ,Tried GPT3 for the first time and broke it for 10minutes on my 3rd question,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7313,              Dean Luciano            ,But what about actually opening the door? You now need to come up with something to turn the door handle/knob with.,1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7314,              Joshua Montgomery            ,"They do make and sell door opening tools, some on amazon",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7315,              Ball Sack            ,What happens if the door is closed? How are you going to turn the door knob without touching it?,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7316,              Darq            ,"""Name five places people might be concerned about germs in public"" - Mainly Germany (I'm sorry but I had to )",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7317,              Gustavo de Bitencourt            ,Make a toilet paper winder/unwinder to help you unwind from a new roll to a finished one.,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7318,              Zachary Horton            ,Man straight up made a heist tool for toddlers who can't open doors yet ,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7319,              Jose C            ,I’m surprised it didn’t render disposable gloves,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7320,              Karl Bernard            ,It looks very Fisher-Price ,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7321,              MoosiestMoose24            ,"“Robots have taken over the Navy!”

“NOT THE NAVY.”",1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7322,              Toby Rightenger            ,"I hate touching bathroom handles so when I finish washing my hands, I take an extra paper towel to open the door",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7323,              Michelle H            ,"Hi matty. Nowadays, I always drink sugary drinks and my parents keep telling me I need to drink water. And water HAS NO FLAVOR. I want a invention that has a water bottle, water that is flavored . Then my parents will stop complaining to me so I can drink water that’s actually yummy.",0,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7324,              Troll Gaming            ,This invention already exists in the form of a hook that you can use to pull down a door handle without touching it,0,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7325,              ToLevelUp            ,It looks like a tool Mario would use,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7326,              toumatsch            ,"But, you can't twist the knop of a closed door, or open other mechanisms. But, what a great video.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7327,              SuperSlayin            ,add a notch to grab and move the handle down and out of the way before attaching the suction cup.,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7328,              Benny Yanko            ,The poem was great  but chat GPT is literally broken now,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7329,              Ryan Zheng            ,Every time somebody talks about a room I can think of the room that they are talking and I know what it looks like,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7330,                          ,Gave me a lot of time to burn after doing my homework,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7331,              Ryan Lynch            ,4:24 the astronaut picture one is hilarious!!!,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7332,              Maple38            ,"5:19 sorta true, but to be honest DALLE is like the worst for art. Stable Diffusion, Midjourney (especially this), and NovelAI all have way better art results. DALLE is more for photorealistic images.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7333,              DRAGLAM DRAGLAM            ,Thanks for all your hard work,1,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7334,              Tim Deux            ,"Yeah okay, but how do you handle the door handles ?",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7335,              sarpu09            ,"There is actually a invention like this that can be used for much more, if you are worried about germs, its called a glove. Its actually really old and has been used for thousands of years!





Jk love the video, It was really fun as always, and I mean that is kind of the point of the channel, it is fully unnecessary",3,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7336,              RH            ,"You forgot to try to open the door when it’s closed 100%. 

I think it could of done it",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7337,              Da Sheek            ,A typical piece of toilet paper or paper towel is the most practical germ free way. That worthless thing you printed out stays with you and cant turn any door knobs. All future door handle designs should be upgraded to foot leaver in my mind.,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7338,              Joshua Stone            ,For this one why not just buy a brass handle it’s proven to not contain any germs,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7339,              Akiva Roschy            ,what inventions that you've made would you rate a 10?,1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7340,              tiny sxnshine            ,"You STILL have to use the handle when the door is not just open. And when it's open you can just use the foot. This is the wrong unnecessary invention because it doesn't work for the actual handle, which it was supposed to work for",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7341,              Ray Vun            ,"it truly is an unnecessary invention because if the door is already open, you could just use your foot to move it. because if the door is closed, that invention won't do anything, you'll still need to touch the doorknob to open the door, and if your hand is already on the door knob, then you might as well use that to pull the door",1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7342,              Ace Smith            ,Your honestly the cutest!!! Hope you have a Merry Christmas and a Happy New Year ,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7343,              UbberMapper            ,Can't wait to get my Bambulabs X1 carbon,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7344,              Cameron Omnia            ,Professor Farnsworth invented the finglonger and the smelloscope.,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7345,              Kaloyan Georgiev            ,Watching you designing the 3D using the trackpad and no mouse causes me physical pain.,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7346,              Ian Rasmussen            ,Were these AIs free to use ?,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7347,              Spherooo            ,You should make one of the puzzle pieces on the coffee table an electric fan,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7348,              NightOwl            ,"I wanted to try so i gave it the prompt ""create 20 new invention ideas for the YouTube channel ""unnecessary inventions""' then make a video title for each invention""
these are some of the alright ones
""The Self-Stirring Soup Pot!""
""Introducing the Automatic Toothpaste Squeezer!""
""Introducing the Self-Spreading Peanut Butter and Jelly Sandwich Maker""
""The Revolutionary Remote-Controlled Ice Cream Scoop""
""Hands-Free Toothpaste Dispensing: The Future is Now""
""Effortlessly Organize Your Ties with the Motorized Tie Rack""
""The Self-Tying Shoelace System: Convenient and Futuristic""
""Laundry Folding Just Got Easier with Our Robot Assistant""",1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7349,              Ptochkaman            ,Now it looks like you're caring a flashlight on a keychain,1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7350,              Eric Bishard            ,"Proof AI is already changing the world. Change is coming, it just may not be that useful.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7351,              Andrew M            ,What if you have to twist the knob?,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7352,              Manu Cabello            ,Thornberrys best episode ever,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7353,              Joey             ,Sooo sick. Heck yah man.,1,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7354,              Mandal Mandal            ,"If that robot has any brains,  he would tell you to wear a glove.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7355,              Cody Braden            ,"this was all one big tease, you never even actually opened a door with it!",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7356,              Gregg Johnson            ,"I wonder, if you had prompted it for Humorous Names, would it have come up with…
The Knob Sucker?
",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7357,              Tate Crossette            ,You should make Lightning McQueen shoes that when you stomp or walk they light up and say KACHOW and that are adult sized and not toddler sized.  Or a size 10 and a half for me :),5,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7358,              Yeaglace shorts            ,Please please please use TPU filament for the suction cup ,0,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7359,              Keegan Rasmussen            ,More public restroom gear my dude! We need full astronaut!,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7360,              Pistachio Animates            ,but how are u supused to turn the handle when its closed?,3,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7361,              PERTYLIUS            ,What program does he use for modelling,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7362,              Bonobeano            ,You should make an invention that gives you unnecessary invention ideas,1,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7363,              James d George            ,"I love the grounded reality of this channel!! Despite the recession, I'm so happy  withdrawing my $94k profits out of my investment with a platform in town,..^~°",22,22,https://www.youtube.com/watch?v=aDoEMGUHgI0
7364,              laiso            ,For that kind of video instead of using dall e you could une point e which create 3d visual of what you ask just like dall e but in 3d,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7365,              Punchin83            ,"""100% created by artificial intelligence"" minus the guidance from the human at every step, the ""personal spin"" he put on it, the 3d modeling, and the setup and operation of the 3d printers. Yep, totally 100% AI created.",2,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7366,              Michael Hartland            ,"So only works to close doors! What if it's closed and you need to pull down on a slim handle? Will not work, only with round knobs.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7367,              Emil            ,"AI made these. Prompt: 
Brainstorm 15 ideas for completely unnecessary inventions

- A remote-controlled toothbrush
- A motorized ice cream scooper
- A smartphone attachment that allows you to take selfies with your toes
- A device that automatically flips your pillow to the cool side
- A pet translating collar
- A voice-activated toilet paper dispenser
- A remote control for your remote control
- A self-closing fridge door
- A pillow with built-in speakers
- A spray that makes your food taste like any other food
- A talking pen that repeats everything you write
- A self-watering plant pot
- A self-stirring coffee mug
- A robotic page flipper when reading books
- A toothpaste dispenser that dispenses the right amount of toothpaste for you.",1,2,https://www.youtube.com/watch?v=aDoEMGUHgI0
7368,              PiggyMemes2021            ,"I have an idea I call it, The Slimcicle Context: Ever Hate it when your popsicle melts? Well then I have the invention for you I call it the Slimcicle its a popsicle that never melts it even has flavors like mint, chocolate, orange, strawberry, blue raspberry aswell! It Only Cost! $3.33",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7369,              Finance Nation            ,Invention idea...a portable dishwasher for a camping trip but is verly light and not electronic,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7370,              Brad Ford            ,"Okay so I have an idea I would love to see come to life.. I'm here eating a microwaved corn dog and it rolls into my sauce when I don't want it to, could you design some sort of clip or apparatus to keep that from happening?",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7371,              Coffee James            ,So you built a product that opens already open doors?,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7372,              Quijybo Janklebits            ,"I want ai to create some recipes for you, how bad could it get?",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7373,              Jaime Olmos Lara            ,I would buy that thing,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7374,              sapna parikh            ,pls make more vids like this!,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7375,              derick brooks            ,They have a unnecessary invention for that already the little key door opener,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7376,              MAKERS HUSTLE            ,"I  give my best to make neccessary inventions, but I love your world and now watching futur, nice",1,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7377,              Daniel Fischer            ,me wondering why he has so many rainbow straws7:17,3,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7378,              kobyaustin1            ,Where did he make those ai avatars?,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7379,              Srdja            ,So you forgot how doors actually work and how you need to pull down the handle??,4,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7380,              purplekittywuman            ,"But there's already an unnecessary invention for opening doors.
So doubly unnecessary XD",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7381,              Evil Lex            ,"Got to say, those avatars looked EXACTLY like you my guy.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7382,              Kalel Baugh            ,I see a flaw in this product what happens if you have to turn the door handle to open the door?,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7383,              𝕭𝖗𝖎𝖈𝖐𝖜𝖆𝖑𝖑4769            ,Have you thought about if the door is actually closed and latched  that thing can't just pull the door open if it's shut all the way,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7384,              Slow Biden            ,How the hell are you supposed to open a door with that lol,3,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7385,              Joseph Smith            ,"️ A Bop-it, that's exactly what this reminds me of.....",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7386,              7 ate 9            ,might wanna get a band-aid for that bloody finger,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7387,              teho            ,"wait, but... what about the latch?",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7388,              Early Riser            ,love the concept of this video,2,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7389,              Zander Holyoak            ,Keep this up and you’ll have to change the Chanel name to necessary inventions,2,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7390,              CSouverein            ,It's really unnecessary when a door is properly closed!️,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7391,              NotXander            ,I don't think bro knows how AI works,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7392,              PaintedAnarchy            ,"LOL 
The touchless key pad. Utilizes button press input so you no longer have to touch the door handle.

Seems it didnt fully grasp the point there.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7393,              Jojo Rice            ,"What if the door is all the way closed? You still have to turn the handle. 

You lose.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7394,              Damien Connaughton            ,These. Videos make me laugh love ur videos ,1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7395,              Andy Skibba            ,AI inventions are super cool.,1,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7396,              Gyan Bhara Techie            ,You can do this same action with your foot btw. Need a way to pull door handle itself.,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7397,              Cabin Life            ,It didn’t turn the handle. It moved an already open door,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7398,              Matthew Loupe            ,Can it pull a dent out of a car body?,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7399,              Keegan Tatz            ,I love aigpt it is soo helpful,1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7400,              OGTV News            ,Would be better if it could open a closed door.,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7401,              Tom Howell            ,"Awe, you lost me when you didn't actually turn the door handle. Definitely unnecessary, but I'm concerned it's also not functional. Only willing to invest $10 on that basis to further develop ",1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7402,              Wublin Wubbox            ,Can you make a charging USB?,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7403,              Zywoo oo            ,chat gpt is amazing,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7404,              AVE 1214            ,What was the site he use for ai?,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7405,              Sky high 2021            ,But it dosent twist the handle to open the door so how would it work in public?,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7406,              L3X.13            ,"OMG, now every youtuber uses a bambulab printer.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7407,              Ray Baker            ,"Once, Drake went on a spree,
Buying things he didn't need,
Filling up his shopping cart,
With stuff that just took up space.
He bought a pair of golden shoes, And a diamond-encrusted hat,
A solid gold toothpick, too, And a carpet made of rat.
He even bought a tiny boat,
To sail upon his sink,
And a pet raccoon to float, In a bowl of lemonade, pink.
But as the day came to an end, And Drake looked at all he'd bought,
He realized with a sinking heart, That he'd spent a fortune for naught.
For all his fancy, shiny things,
Brought him no joy or satisfaction, And he was left with just one wish,
To go back and make a different transaction.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7408,              Ray Baker            ,"Once, Drake went on a spree,
Buying things he didn't need,
Filling up his shopping cart,
With stuff that just took up space.
He bought a pair of golden shoes, And a diamond-encrusted hat,
A solid gold toothpick, too, And a carpet made of rat.
He even bought a tiny boat,
To sail upon his sink,
And a pet raccoon to float, In a bowl of lemonade, pink.
But as the day came to an end, And Drake looked at all he'd bought,
He realized with a sinking heart, That he'd spent a fortune for naught.
For all his fancy, shiny things,
Brought him no joy or satisfaction, And he was left with just one wish,
To go back and make a different transaction.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7409,              Ray Baker            ,"Once, Drake went on a spree,
Buying things he didn't need,
Filling up his shopping cart,
With stuff that just took up space.
He bought a pair of golden shoes, And a diamond-encrusted hat,
A solid gold toothpick, too, And a carpet made of rat.
He even bought a tiny boat,
To sail upon his sink,
And a pet raccoon to float, In a bowl of lemonade, pink.
But as the day came to an end, And Drake looked at all he'd bought,
He realized with a sinking heart, That he'd spent a fortune for naught.
For all his fancy, shiny things,
Brought him no joy or satisfaction, And he was left with just one wish,
To go back and make a different transaction.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7410,              Ray Baker            ,"Once, Drake went on a spree,
Buying things he didn't need,
Filling up his shopping cart,
With stuff that just took up space.
He bought a pair of golden shoes, And a diamond-encrusted hat,
A solid gold toothpick, too, And a carpet made of rat.
He even bought a tiny boat,
To sail upon his sink,
And a pet raccoon to float, In a bowl of lemonade, pink.
But as the day came to an end, And Drake looked at all he'd bought,
He realized with a sinking heart, That he'd spent a fortune for naught.
For all his fancy, shiny things,
Brought him no joy or satisfaction, And he was left with just one wish,
To go back and make a different transaction.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
