Username,Date,Post,Post sentiment,Post subjectivity,Comments,Reactions,Reposts
Odette Jack,15-03-2023,"‘Be the woman that that fixes another woman’s crown without telling the world it was crooked’.  Before the last couple of days I have totally forgotten I even had a crown.  Being a part of the Women in Higher Education Career Acceleration Program I met the most amazing set of women I didn’t even know exist in the same institution that I work at.  Before this programme my aim was invisibility - get in to work, do my thing, get out.  It worked perfectly fine until I realised I was completely lost and was going nowhere (professionally) fast.The last couple of days have taught me the importance of visibility, self-accountability, self-awareness, emotional-intelligence, love of self (the list is endless).  Thank youWHEN: Women's Higher Education Network.  I am actually thinking about myself again - the first time in a very long time.  I am thinking about what I want to do and who I want to be when I grow up, annihilating that invisibility cloak, overcoming my social anxieties and allowing myself to be supported instead of always being the one supporting everyone else.Kate Faxen- my new spirit animal…I felt so drawn to you - it was as though our spirit have known each other in another life - thank you for being awesome.ToMarcia Hazzard  Dr Hon. DBA MSc Chartered FCIPDMiriam LynnEllie Rich-PooleRebekah WatsonJenny RamplingYou are all such an inspiration, thank you for sharing yourselves with us, for the love and support and most importantly, for igniting that spark (for some) or blazing that fire (for others) in our belly- we appreciate you.  Women supporting and appreciating each other, this is my happy place.AndJenny RamplingI WILL write that love letter to myself - I NEED to.To the phenomenal women atLondon Metropolitan University- where have you been all my life? Oh never mind, I am glad I’ve found you.  Let us continue to support and encourage each other’s professional and personal growth.  Iron sharpens Iron…let’s get this!!Joanna BabiczUna FairbrotherEbonie WilsonNadia RahabHannah AldwinckleRuqia OsmanCassandra TerryVictoria AllisonVanessa AirthPreetpal KainthCarmen WilliamsAmaechi Akpene (nee Echedolu)and the others that were with us yesterday",0.9962,0.4428787878787878,8 ,10,0
"NNW, INC.",15-03-2023,"Join NNW at the biggest decom conference in the GOM. This is your last chance to save $200 on registration before this Friday’s deadline -https://lnkd.in/gjSA7b4dWe are sponsoring D&A GOM 2023 (The Westin Galleria, Houston, April 19-20) which currently has over 300 confirmed attendees, so I hope to see you there!If you need any further information, reach out to Joseph Watson onjoseph@offsnet.com#decommissioning#abandonment#oilandgas#wells#offshore#network#energytransition",0.8893,0.4916666666666667,0,1,1 
Laura W.,15-03-2023,"There is little you can't achieve as a volunteer. Even more so, when dedicated, talented, generous individuals find joy in giving their time to the encouragement and inspiration of others and especially to young people.When I started out in#speechwriting, I couldn't have imagined learning from a line up like this without a massive paywall.It is with great thanks toHumanity in ActionAlfred Landecker FoundationUniversity of StirlingFaculty of Arts & Humanities, EmployabilityCharlotte Street PartnersNewsdirectand in particular down to the hours of work put in byElaine Knox WatsonandSharron Jackthat the inaugural Scottish Festival of Political Communication#ScotFestStirlingwill take place for students of University of Stirling and political staffers of the Scottish Parliament this year.Stirling looks forward to welcoming former First Minister Lord Jack McConnell,Malcolm RobertsonKirsty Peebles Chart.PRCatriona MathesonAssa Samaké-RomanJunaid AshrafGerald RichardsRodger EvansNasim Forootan, MScMartin WhitfieldMSPDr Vanessa CollingridgeClare EnglishTosin Ogunlesi MSc CSMRachel AmeryandZahra Hedgesto set new precedents in demystifying lesser known political career opportunities and to inspire new talent to consider taking up the meaningful and fulfilling work that will contribute to a renaissance in ethical and inclusive political communication.#democracy#diversity#employabilityLet's begin!",0.9944,0.4149831649831648,3 ,12,2 
Matt Roads,15-03-2023,I’m happy to share that I’m starting a new position as Architectural Designer atPascall+Watson!,0.7345,0.5181818181818182,2 ,4,0
Jaime Morales,15-03-2023,"New ways of approaching the unattended markets (Smart Cities, Stadiums, Arenas, Universities, etc.) with efficacy and responsibility, multiplying product delivery points and empty package collection stations creating the Coca-Cola Circular Vending Experience.Have a look and enjoy!The Coca-Cola CompanyCoca-Cola Europacific PartnersInterBeverage Services (InterBev)The Nuddo PlatformDeer Watson Films",0.1759,0.3993506493506493,0,3,1 
Nigel Roberts,15-03-2023,"Huge congratulations to theCommonwealth Lawyers Associationfor a truly amazing#CLC23in Goa! Top notch and insightful prohgrams throughout and a special thanks to myLexisNexiscolleagueVeronica Riosfor stepping in as a speaker on the UN Sustainability Development Goals session! Sincere thanks for all the on the ground support toBrigid Watson,Clare Roe,Leah Almeidaand Evie Wilson",0.9732,0.4785714285714286,0,5,0
Watson's Daily,15-03-2023,"Today, I narrowed down 185 articles from 5 newspapers to 31 articles and used 25 in today's Watson's Daily.✨WATSON'S DAILY SAVES YOU TIME!!!✨▫️What’s Nuance’s latest nightmare?▫️TELL US IN THE COMMENTS 👇🏻#news#dailynews#uknews#worldnews#todaysnews#watsonsdaily#business#retail#economics#businessnews#economicnews#commercialnews#commercialawareness",0.0,0.3962962962962963,0,1,0
Patricio Cerda Maldonado,15-03-2023,"It’s time to ask us anything about#VeeamBackup for Microsoft 365 v7! 🙌 Join#Veeam’s Edward Watson on Twitter, March 29th for an exclusive#AMA💬 all about the NEW#VeeamBackup for Microsoft 365 v7. Can’t wait? Submit your questions ahead of time here in the comments or on Twitter with#AskVeeam.",0.0,0.0,0,4,1 
Kate Faxen,15-03-2023,"My feed will be awash this week with images and posts celebrating theWHEN: Women's Higher Education Networkcareer accelerator programme we ran atLondon Metropolitan Universityover Monday and Tuesday.One of the things I love about my job, is the flexibility that comes with such a generous holiday allowance! Which means I can take time off to do the things I am passionate about, like supporting women to be more fulfilled at work.I am so privileged to be able to spend time supporting women in the workplace, helping them to understand what brings them joy at work, and learning to speak up about their achievements. This particular group of women were utterly spectacular! Such a high energy group, willing to trust the process, allowing us to gently guide them out of their comfort zones and visibly growing in confidence in front of our eyes!You all achieved so much over 2 days, imagine what else you can achieve!!Thank you to you all!Odette Jack,Hannah Aldwinckle,Preetpal Kainth,Carmen Williams,Ebonie Wilson,Una Fairbrother,Vanessa Airth,Joanna Babicz,Holly Thompson,Victoria Allison,Bettina Coleman-Schoels,Juli Le Page-Pezet,Nadia Rahab,Ruqia Osman,Cassandra Terry,Mary KellyAnd thank you to our amazing programme leadEllie Rich-Pooleand facilitatorsMiriam Lynn,Rebekah Watson,Jenny Rampling,Marcia Hazzard  Dr Hon. DBA MSc Chartered FCIPDAnd a special thanks toAmaechi Akpene (nee Echedolu)for all your support.#womenempowerment#careerdevelopment#womenempoweringwomen#womenhistorymonth#womenchangemakers",0.9966,0.5247243107769424,13 ,17,0
The Face Radio 🌎,15-03-2023,Did you miss the recent broadcast of DL21 with Mr Watson?Catch-up now on The Face Radio!,-0.2244,0.25,0,0,0
Dietz and Watson,15-03-2023,"Dietz & Watson is looking to hire an experienced Worker's Compensation/Leave of Absence Specialist to join our human resources team.  This is a full-time, onsite position in our Philadelphia facility.  Please visitwww.Dietzjobs.comto view job description and  apply online.",0.5423,0.3333333333333333,0,3,0
David Keniry,15-03-2023,"When Ireland's energy transition history is published, East Cork will likely be on the cover. I hope that story will be about how the opportunity the energy transition presented was seized, not missed.The delicious local delicacies on offer at Midleton Farmers Market should also not be missed!In an electrified society building a smart transmission and distribution network that can support harnessing the offshore wind resources available off the coast of Munster is not an optional extra.Fossil fuels defined economies by shaping transportation infrastructure and where people could live. Transmission, distribution, and storage infrastructure in an electrified society must be viewed the same way.David WatsonOhmeTemporis CapitalInis Offshore Wind#powerandenergy#EVs#Cork#infrastructure#offshorewind#greenhydrogen#climatetechBarry Walsh",0.8908,0.5239795918367347,2 ,39,6 
Carrie Tuttle,15-03-2023,Let’s talk all things#VeeamBackup for Microsoft 365! 💬 💙 Join expert Edward Watson and get your all your questions about V7 and M365 backup answered. Submit your questions with#AskVeeamand we'll see you on the official Veeam Twitter account on March 29th!,0.4184,0.0,0,2,1 
MS Lending Group,15-03-2023,"As you may know the first round of voting has opened for the 2023Bridging & CommercialAwards.Last year we were delighted to bring home two awards; Best Newcomer Lender and ESG Award.This year we have set our sights on:🏆Specialist Product of the year🏆 Service Excellence - Lenders🏆Green Product of the Year🏆 Bridging Lender of the YearWe know it’s a lot to ask for nominations, and you probably get inundated with requests but we would love it if you would consider nominating MS Lending Group.If you think we deserve your vote please type MS LENDING GROUP in the above categories.Finally we have an exceptional team. One of these members who we feel is really excelling in his career and gets all of your deals across the line in record speed isSamuel BryceWe would love it if you would nominate him for Underwriter of the Year.The link to vote is:https://lnkd.in/ebkTKKVTAs always, thank you for your continued support.Michael StrattonAlexandra StrattonRobert GoodallFay CrippsDanielle WithnellSabrina AmmariAmer WatsonLiam EcclestonEmily Bell",0.9865,0.4703703703703704,2 ,11,0
Watson-Marlow Deutschland,15-03-2023,"Besuchen Sie uns noch heute und morgen auf der MesseTAUSENDWASSERin Berlin. Erleben Sie unsere Lösungen für die Wasser- und Abwasserwirtschaft, wie unsere innovativen Dosierpumpen von Watson-Marlow Pumps und unsere robustenBredel Hose PumpsIndustrieschlauchpumpen.",-0.5994,0.0,3 ,15,0
Ultra PCS,15-03-2023,"We were delighted yesterday to welcomejon watson(First Secretary Defence Trade and Policy,British Embassy Washington),Nigel Yates(Defence Acquisition and Technology,British Embassy Washington) and Rino Imperiale (International Armaments Cooperation Staff Officer,US ArmyForeign Comparative Test Office) to meet withMike Clayton,TONY WHITE,John Puddy,Helen AustinandRichard Colombo.A chance to demonstrate our technology and collaborate with such an esteemed audience is always a pleasure.#innovation#engineering#defence#technology#collaborationLeft to right: John Puddy (Ultra PCS), Jon Watson (British Embassy Washington), Nigel Yates (British Embassy Washington), Helen Austin (Ultra PCS), Rino Imperiale, (US Foreign Comparative Test Office) and Tony White (Ultra PCS).",0.8225,0.2325892857142857,0,15,3 
Signify Research Ltd,15-03-2023,"Did you know the combined estimate for the CT and MRI markets reached $10.7 billion in 2021? Our market analysis reports outline market risks and opportunities, allowing you to make data driven strategic decisions for your business.We are inviting all CT and MRI stakeholders to take advantage of the opportunity to customise the scope of our research, tailoring it to your specific business needs.If you purchase the 2023 report(s) before the deadline of 1st of April, 2023 you will not only be able to customise the scope of research but will also benefit from:✔️ 15% discount on the standard publication price✔️ Customise the scope of the research to meet your specific needs✔️ Early access to preliminary market data and opportunity to provide feedback✔️ Immediate access to the final report✔️ Your company included in expert research content and how you fit within the overall market✔️ Extended access to the expert Analyst (both during and after the publication of the report)Contact theBhvita JaniorMatthew Watsonto find out more or visithttps://lnkd.in/eTJbUTraorhttps://lnkd.in/eh7D6rPi#medicalimaging#mri#ctscanner",0.9377,0.4074999999999999,0,5,0
Rob Hollinger,15-03-2023,Strong people don’t put others down. They lift them up.-Michael WatsonSDG#Equanimity,0.5106,0.5111111111111111,0,0,0
Louise Morby,15-03-2023,"So good to chat with our employers panel this morning as part of our curriculum review. The input as always was incredibly insightful and useful. Bonus smiles for the fact that some members of our employers panel are Sport Development alumni! Shout out to them and long may these discussions continue outside of the curriculum review!Tom Pedersen-SmithKayleigh SaundersRekha DeyIan GrayOlivia Laikerdavid watsonBen FraserAnna ShielsHelen Hiley (MCIMSPA)Jodie BridgerHere’s to further developing our student focussed course that delivers high levels of personal development, skills for employability and critical thinking#development#personaldevelopment#sportfordevelopment#sportmanagement#leadership#degrees",0.905,0.4544444444444444,2 ,10,0
Family First Life Tri-State,15-03-2023,"Join us on Monday, March 20th at 6PM! Whether you're a licensed agent, or just interested in learning about the Life Insurance Industry, you won't want to miss this Business Overview Meeting! Kyle Watson and Johna Palladino of Family First Life Transcendence will deliver a detailed business overview presentation and discuss the benefits of joining the industry!Visit the link below to reserve your seat and come see what Family First Life is all about!https://lnkd.in/eGHfJpJm#LifeInsurance#lifeinsuranceagent#lifeinsurancecourses#lifeinsuranceagents#lifeinsuranceinsights#business#meeting#lifeinsuranceisloveinsurance#insuranceindustry#familyfirstlife#ffl#tristate",0.8355,0.3833333333333333,0,3,0
5 Star & Co,15-03-2023,DAZN appoints Marc Watson as CFOhttps://lnkd.in/ekwedsEA,0.0,0.0,0,0,0
Chartered Institute of Information Security,15-03-2023,"Meet our speakers for our upcoming CIISec Masterclass ‘Educating the next generation of Cyber Security Professionals'. Benoit Heynderickx and Ivo Goncalves who both work within ISF, Benoit is a Principal Analyst within the Tools and Methodologies team at the ISF and joined in 2017. Ivo is the Global account manager with the Account Management team providing support and reporting capabilities to ISF Members and ISF Management.Kevin Streater is an expert in IT & Cyber Security skills development with over 20 years’ experience as a specialist in competency assessment, digital credentialing, and educational technology, as well as standing on the CIISec Board of Directors. Kevin will also be joined by Katie Watson, Development Lead for CIISec.To register, head over to –http://ow.ly/UnAt50N60t5",0.8225,0.0625,0,4,2 
Loughborough University Science and Enterprise Park,15-03-2023,Every year we are delighted to welcome a new cohort of graduate start ups toLUinc.Loughborough University's incubator on LUSEP.The Studio is an excellent initiative that supports talented entrepreneurial graduates to build new businesses and create new jobs in the region.Midlands InnovationMidlands EngineDr Nik Kotecha OBE DLAndy Reed OBESue TilleyOliver WhittakerMike DenbyChristopher GracePaul WatsonJen FensomeNick GostickPete HitchingsRobert MitchellJonathan JacksonJanette PallasMonalie BandulasenaZoe Marshall-JonesKathryn BurchellDan ParsonsCatherine LouchSarah HelmoreRoshna Mistry,0.9509,0.6948051948051948,0,2,0
Watsons Property,15-03-2023,"🗨️ Surveyor Spotlight!Seeta Allen AssocRICS, Valuation Surveyor and Registered Valuer👏 Seeta joined Watsons in October 2022 as a Valuation Surveyor & Registered Valuer.Living in Rushden, Northamptonshire, Seeta undertakes various valuations and RICS Home Surveys Levels 1 & 2 for clients in and around#Northampton,#MiltonKeynesand#Bedford. 🏡#teamwatsons#surveyor#survey#northamptonshire#valuation#property#RICS",0.0,0.5,0,6,0
Tam Ta,15-03-2023,Got questions about#VeeamBackup for Microsoft 365 v7? We’ve got answers! 🙋 Mark your calendars 🗓️ for March 29th for an exclusive#AMA💬 on Twitter with expert Edward Watson on March 29th. Use#AskVeeamto submit your questions early on Twitter!,0.0,0.3,0,2,0
Caroline Ritter,15-03-2023,"This semester, I had the opportunity to complete a real-life consulting project forCyrklalong with 31 otherCameron School of Business at UNC Wilmingtonstudents.My colleagues and I spent the past three months developing a market entry strategy forCyrklto enter Mexico, Central, and South America. We then travelled to Prague to present our project where I was honored to present our PEST, SWOT, and Competitive Benchmark toCyril Klepek,Samuel Štric, andPhilip KorinekWorking with my team and professorsMark PelletierandEthan WatsonI gained valuable professional skills and development. I was able to understand the importance of team work and collaboration.This was an amazing experience and I am so grateful to have been selected to participate and represent my teams hard work. Thank you toPavlína DvorskáandDavid Dvorskýfor their continued support of college students and allowing us this opportunity.",0.983,0.3166666666666666,3 ,12,0
The Housing Finance Corp. Ltd.,15-03-2023,"The THFC team are in Liverpool for theNational Housing FederationHousing Finance Conference!Day 1 has gotten off to a brilliant start, with engaging sessions and plenty of catching up with friends and colleagues.Fenella Edge,Arun Poobalasingam,Will S.,Colin Burke,Gavin Richards,Alexander Bowden,Melissa G.,Max Watson,Sharon Woodward (FCA),Brendan Whitworth,Jack Bush, andDanielle Hughesare all in attendance, so feel free to say hello and catch up.#housing#finance",0.9212,0.8500000000000001,0,7,0
elKaam.Com,15-03-2023,"Shout out to all#dataanalyticsacross UAE!#hiringnowfor#datanalyticsfor one of the largest companies in UAE.#Role: Data Analytics Consultant#Location: Abu Dhabi, United Arab Emirates.#Job_Description:Knowledge & Skills* - Experience in working with most of the following IBM or competitive tools: IBM Infosphere Information Server, Infosphere Data Replication, Watson Knowledge Catalog, Cognos Analytics (BI), Planning Analytics (TM1), SPSS, and Watson Studio.* - End-to-end experience in Data Warehouse and Analytics solutions implementation from the understanding and discovery of data sources to data transformation, data cleansing & data governance, data warehouse modeling, to building reports, dashboards, and predictive models.* - Experience with Machine Learning / R / python / IBM Data Science experience is a plus.* - Experience with Master Data Management is a plus.Education & Experience Required:* - Bachelor’s degree in computer science or computer Engineering* - Typically, 5-8 years of experience in implementation or technical consulting role Cross Industry technical and/or solution experience.* - Experience in working with IBM Cloud Pak for Data and Big Data tools (Hadoop, Spark) is a must.* - Experience in working with Cloud and Hybrid solutions.#datanalytics#dataanalysis#dataanalysts#python#machinelearning#ibmcloudpak#ibmcloud#datawarehouse#ibm#datascience#hadoop#spark#implementation#watsonstudio#uaejobs#abudhabijobs#hiring#immediateopening#consultant#infosphere#datagovernancePlease get in touch with me (mohamed.sherif@resourceright.me) for further discussion.",0.7777,0.2375,0,1,0
Carrie Beers,15-03-2023,"#WomensHistoryMonth“I’m willing to be seen. I’m willing to speak up. I’m willing to keep going. I’m willing to listen to what others have to say. I’m willing to go to bed each night at peace with myself. I’m willing to be my biggest bestest most powerful self.” ~Emma WatsonWomen Leadership Inspiration for Today – Complete this sentence “I’m willing to……., then go out and DO IT!Today we celebrate a woman still making history. Happy Women’s History Month! Emma Watson is an actress and activist who has been a UN Women Goodwill Ambassador since 2014. She has been an outspoken advocate for women's rights and gender equality.Yes, that's correct! Emma Watson has been actively involved in promoting women's rights and gender equality through her work as a UN Women Goodwill Ambassador. Some of her notable accomplishments in this area include:1. Launching the HeForShe campaign: In 2014, Emma Watson launched the HeForShe campaign, which aims to engage men and boys in the fight for gender equality. The campaign has received support from thousands of people around the world.2. Addressing the UN General Assembly: In 2016, Emma Watson delivered a powerful speech at the UN General Assembly calling for gender equality and encouraging men to take an active role in achieving it.3. Promoting sustainable fashion: Emma Watson has also been a vocal advocate for sustainable fashion and has worked to promote ethical and sustainable clothing brands.4. Supporting girls' education: Emma Watson has been a strong advocate for girls' education and has worked to support initiatives that provide education to girls in underprivileged communities.5. Advocating for pay equity: Emma Watson has also been a vocal advocate for pay equity and has spoken out about the gender pay gap in the entertainment industry.Overall, Emma Watson has used her platform as a UN Women Goodwill Ambassador to raise awareness about important issues related to gender equality and women's rights and has inspired many people to get involved in the fight for a more equal and just world.#LEADERSHIP#coachprinciples#bebold#change#equality#awareness#emmawatson#success",0.9948,0.6433333333333333,0,0,0
Daniel Joseph,15-03-2023,Thank you for sharingPaulette Watson MBA Global Tech Disruptor#diversityandinclusion,0.3612,0.0,1 ,2,0
Make UK Defence,15-03-2023,"Ahead of today’s Spring Budget and following the measures announced in the Integrated Review Refresh,Make UK DefenceDirector-GeneralAndrew Kinniburghhas made the following comment:“Make UK Defence welcome the much needed increase in defence spending in today’s budget. Well done to Rt Hon Ben Wallace MP and Alex Chalk MP for securing funding at a critical juncture. We welcome as well the commitment to spending of 2.5% of GDP on defence going forward. With paradigm shifting international programmes such as the AUKUS submarine deal and the Global Combat Air Programme, ambitious and rigorous investments in future capabilities are a necessity. The war in Ukraine has changed the world, and the UK must be pro-active in facing threats.And yet, whilst this is a good step forward, there is yet more to do. Our army’s equipment lags behind many of our NATO allies. The threats since the original iteration of the Integrated Review have dramatically increased. Greater, bolder commitments are needed to deliver the support our armed forces need.”https://lnkd.in/ePWYnVYE#ukmanufacturing#ukmfg#springbudgetJames WatsonKelly MaddisonSamantha HillEstelle ExelbyMaria WinsperCharline DiomandeJames V.",0.9578,0.4661764705882353,0,11,1 
John Marchisotto,15-03-2023,"Empowering the Fight for Justice: A Retired NYPD Sergeant's Quest for FairnessJoin the cause:  💥Every voice deserves to be heard, and every fight for justice requires the support of a community. Today, I humbly ask for your help in a mission that is close to my heart. ❤️As a retired NYPD Sergeant, I have dedicated my life to upholding the law and advocating for the truth.Now, I am on a journey to bring my second case beforeThe Supreme Court of the United States, where I hope to secure justice for all those who have faced similar challenges.Achieving justice in my case will pave the way for countless others across the United States who face similar struggles. Together, we can create a brighter, fairer future for all. 🇺🇸The road to justice is a long and winding one, filled with financial hurdles that can be overwhelming.Legal fees, court costs, and other expenses have piled up, and I need your support to help me cross the finish line.The Supreme Court's strict requirements have created an additional burden. For instance, printing and typesetting the necessary 40 booklets amounts to nearly $2,000, an expense that cannot be shouldered alone.But with your support, we can make a difference. Every donation, no matter how small, brings us one step closer to realizing our goal.And if you cannot contribute financially, simply sharing our story with your network can have a profound impact.Your generosity and solidarity in this fight for justice will be a beacon of hope and a testament to the power of community.Together, we can make the world a more just and equitable place.Thank you, and may God bless you for your kindness.🌟 Support our Fundraiser for Justice through PayPal: Can you help Retired NYPD Sergeant Fundraiser For Justice on PayPal Fundraisers? Every little bit helps!https://lnkd.in/e5sduvUp🌟To learn more about my second case and the journey ahead, please visit:https://lnkd.in/ey-B4FPk#community#thankyou#legal#future#help#network#power#law#supremecourt#printing#kindness#scotus#ussupremecourt#supremecourtjustice#justice#difference#republican#american#patriot#firstresponder#law#legal#leadership#usa#FightForJustice#veteran#JusticeForAll#socialjustice#EqualRights#helpingothers#NoJusticeNoPeace#StandUp4Justice#JusticeMatters#change#HumanRights#EqualityNow#bethechangeElizabeth PrelogarYaira DubinDanny BickellTara HelfmanSheridan Watson Julie A. Braun, J.D. LL.M.Alejandra AguilarOlivia VejcikBurden WalkerJames Dennehy",0.9972,0.4170068027210883,2 ,0,2 
Letícia Tainara Souza,15-03-2023,"Hey, LinkedIners! Analisando as plataformas digitais, comportamento do consumidor, histórico de tendências e evoluções, aqui vão algumas das tendências de marketing para 2023:🤳🏻 Marketing de influência: o marketing de influência chegou pra ficar e continuará a crescer! Com mais marcas colaborando com influenciadores e criadores de conteúdo para alcançar públicos específicos (Ó a base da Virginia aí, gente! Ela vendeu 150 mil unidades em um fim de semana mesmo com os haters).🎁 Personalização: os consumidores continuam desejando uma experiência personalizada e relevante, e as empresas estão investindo cada vez mais em tecnologia e estratégias para atender a essa demanda.📼 Vídeo marketing: o vídeo continua sendo uma das formas mais populares e eficazes de marketing, e as empresas devem continuar a investir em produção de vídeo de alta qualidade para atrair e engajar os consumidores (Quer engajar? Então investe nisso. A era dos estáticos morreu).🔊 Voice marketing: com o crescente uso de assistentes virtuais como Siri, Alexa e Google Assistant, muitas empresas e marcas estão começando a adotar estratégias de marketing por voz para se comunicar com os consumidores de maneira mais eficaz (aqui entra a personalização também).📩 Marketing de conteúdo: este continuará a desempenhando um papel importante na construção de marcas e no envolvimento com os consumidores. As empresas precisarão investir em conteúdo de alta qualidade e em estratégias de distribuição para se destacar em um mercado cada vez mais competitivo.🎯 Marketing omnichannel: os consumidores esperam uma experiência perfeita e consistente em todos os canais de marketing, e as empresas precisam se adaptar a essa demanda, criando estratégias de marketing omnichannel integradas. O seu consumidor está em todos os canais e é inteligente pensar em estratégias adaptadas em cada um deles.🎲 Marketing baseado em dados: as empresas estão cada vez mais usando dados para entender e se comunicar com os consumidores de maneira mais eficaz. As empresas devem continuar a investir em tecnologia e estratégias de análise de dados para obter insights mais precisos e informados sobre seus clientes (segura os prints).🤖BÔNUS TRACK: Uso de AI em estratégias e materiais publicitários também é algo que não tem volta - e que bom! Se você é um profissional da área, sugiro começar a integrar programas como MidJourney, ChatGpt, IBM Watson, Salesforce Einstein, Amazon Rekognition, DeepCrawl, Wibbitz e entre outros nas suas campanhas, estratégias e tomadas de decisão. Pois como diz a famosa música de fim de ano de uma emissora de TV por aí, ""hoje é um novo dia, de um novo tempo que começou. Todos os nossos sonhos, serão verdade e o futuro já começou"".#marketing#tecnologia#amazon#empresas#salesforce#marketingsensorial#marketing2023#marketingderelacionamento",-0.3956,1.0,3 ,6,0
Cheryl T.,15-03-2023,The news is out! Willis Watson Is a Wannabe by Carmen Bogan and Illustrated by me will be released Spring 2024. It will published by Denene Millner Books andSimon & Schuster. So excited.#picturebooks#kidlit,0.0,0.0,0,0,0
