Username,Comment,Comment sentiment,Comment subjectivity,Date,Likes,Replies,Link
              Ender Wiggins            ,Biggest marketing scam ever. ChatGPT wrong more than it is right.,-0.7783,0.6452380952380952,17-02-2023,0,0,https://www.youtube.com/watch?v=pOmpqdlVCoo
              Republikrat            ,"ChatGPT isn't a real person, her husband is fortunate that his wife isn't with an actual man",0.4404,0.3666666666666667,06-03-2023,8,1,https://www.youtube.com/watch?v=qhYWn9-IFYE
              SkyKnight34            ,I was genuinely expecting and terrified that the end of this video would be Tom confessing that the entire script was written by ChatGPT,-0.6124,0.5625,03-03-2023,2.6K,21,https://www.youtube.com/watch?v=jPhJbKBuNnA
              John VanSickle            ,"The reason that ChatGPT is doing so well at certain coding tasks is that once a coding task is well-defined and the implementation technology is well-understood, 90% of code writes itself.",0.6255,0.5714285714285714,03-03-2023,123,3,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Ash Haldane            ,"When you talk with ChatGPT, you are really conversing with the living embodiment of the entire internet.",0.0,0.4125,24-02-2023,813,34,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Justin Basinger            ,"We're at the bottom of the uptake, Tom. Once ChatGPT releases, use and competitors will explode and we'll be going straight up that curve.",0.2263,0.4,24-02-2023,435,13,https://www.youtube.com/watch?v=jPhJbKBuNnA
              PLR            ,"A random ChatGPT prompt to test the ability of the program: Write a joke about a rat and an umbrella

ChatGPT response: Why did the rat take an umbrella to work?

Because it was raining cats and dogs.

Me: Mind Blown!",0.5848,0.5,03-03-2023,106,9,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Rich Lorenzo            ,"I'm glad I found this video. I have a basic understanding of logic and have done some coding in the past but a specific problem was stumping me. And my experience with ChatGPT was identical right down to that sinking feeling in the pit of my stomach but I wasn't sure exactly why. And now that I've seen this video, I think I know why...it's exactly what he said, things are gonna change and I don't know how. ",-0.5012,0.4126102292768959,24-02-2023,19,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Osprey850glt            ,"This inspired me to see if ChatGPT could write an AutoHotkey script for me. I'm shook. I asked it ""Write me an AutoHotkey script to adjust the volume with the arrow keys."" Not only did it do that, but it also mapped a key to mute, which I wasn't expecting, then explained in English what the code did and gave instructions for creating the script and running it. I had doubts that it could even help me with AutoHotkey at all, because it's a proprietary language for Windows (i.e. certainly not widespread like C++ or Python). This really is both awesome and scary.",0.8239,0.6816326530612244,03-03-2023,38,4,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Jackeea            ,"It's weird that 10 years ago, people typing into Google ""can you please tell me what the weather will be like this week thank you"" was seen as weird and not appropriate, because why would you talk to your search engine? But reading the transcript of the conversation between Tom and ChatGPT, that's how it talks back to you...",0.3506,0.625,17-02-2023,21K,149,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Natalie Pratt            ,"Had to write a cover letter for a career class the other day. I was annoyed that I had to do it and my sister goes, 'just try putting it into chatGPT and make changes if you need to'. It wrote it in 2 seconds, I changed one sentence, and I got 100%. Like damn",-0.3612,0.5875,04-03-2023,5,1,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Erratic & Static            ,"I wonder if you put chatgpt into a self compiling loop where it asks itself to improve its own code, what would happen?",0.4404,1.0,07-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              tomkandy            ,"I went onto chatGPT and got it to write a simple powershell script  to find the sizes of folders and it did a workmanlike job of it, coming up with one that did the job, but slowly. I wasn't impressed. Then I asked it to find a quicker way of doing it, and it correctly used a hash table making it about 10x quicker. That was when I realised how important this is.",-0.2803,0.6914285714285715,17-02-2023,5.1K,73,https://www.youtube.com/watch?v=jPhJbKBuNnA
              no mojo            ,"What is ChatGPT's code iteration if you were to ask it precisely what you originally asked? Does it now just output the final, working iteration as it presumably recalls the previous conversation thread?",0.0,0.6791666666666666,03-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              DyslexicStoner240            ,"I started to realize the gravity of the situation when Open AI's CEO started talking about how underdeveloped ChatGPT is compared to what they're planning to release, even calling it their ""worst product."" Such crazy times we're living in.",-0.7579,0.725,17-02-2023,2.3K,20,https://www.youtube.com/watch?v=jPhJbKBuNnA
              MJMD\            ,"I agree with your feeling Tom.  I felt the same way watching Midjourney and ChatGPT this year.  As a programmer, I think everything in my industry that I've spent a decade training in is going to change irrevocably.",0.4588,0.1125,03-03-2023,11,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              JustBecause Gaming            ,"i love how the second message tom sends to chatgpt , he says 'please' even when talking to robots with no sentience, a true brit is always polite",0.7003,0.4166666666666667,07-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Simo_246            ,"I'm a nuclear engineering student, I used chatGPT while studying and that's my experience:
On one hand, it was really good for generic stuff, like ""ask me something about nuclear engineering"" (I needed some random questions to prepare an oral exam). 
On the other hand, it was awful at giving any specific knowledge, responding in a vague way or just completely and absurdly wrong.",0.7737,0.4888888888888889,17-02-2023,2.6K,68,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Troy West            ,"Kia ora Tom. Hope you're enjoying your stay here in New Zealand.
I had a play with chatGPT last weekend. I decided to see if it could create an operating system using multiple languages and generating a build system. I had very similar experiences and reactions to you.
I found I needed to use enough of my knowledge of what should be happening to spot flawed ""reasoning"" and as soon as I provided guidance an adequately corrected response was generated.
I think the next 2 years will see an explosion in new tools that will really steepen the curve.",0.6808,0.3299173553719008,03-03-2023,1,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Julius Eder            ,"The emergence of ChatGPT feels like a one more thing moment, but it is just the beginnings! The impact on humanity and society will be comparable with the invention of the steam engine or the computer.",0.2598,0.5,24-02-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              user            ,It scares me that all that was invented in the last 20 years is the new surround for a google search box called ChatGPT and a funking road map got uploaded into a car which sometimes crashes adding some excitement to walking on a pavement,0.2023,0.2606060606060606,24-02-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Darth Vader            ,"""ChatGPT will put me out of a job because no one will come to me for quotes anymore"" - Sun Tzu",-0.296,0.0,03-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Miftahul Salam            ,"The weirdest thing is, when I was using ChatGPT I found myself talking to it in a formal and polite mannerism when there was no such need for me to do so. It just feels.. wrong in a way but that just shows how human like it is. Crazy..",0.0387,0.6,17-02-2023,1.2K,44,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Rasmus            ,"So, I'm studying theology at the moment. We are currently learning Latin. I had a hard time with a sentence I was translating. I went to ChatGPT. I, in plain english, asked it to translate the sentence for me. it did... as in, it did it well. I then asked for some information on some grammatical quirks with the sentence. It provided the information, and communicated it clearly. I then asked for a syntactic analysis of the whole thing... It did it... 
I am horrified... ._.",0.6486,0.3470238095238095,03-03-2023,2,2,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Robin DS            ,"Came in expecting another ""OMG CHATGPT IS SO SMART NO WAY!"" video, instead got a view into a very personal and abstract feeling that spans entire generations. Great stuff.",0.7538,0.6019642857142857,24-02-2023,1.9K,9,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Andrew Nelson            ,"I went to ChatGPT and said ""write a tom scott video about a chicken farm"" and it was boring. So I said ""repeat but tom is afraid of eggs"" and hilarity ensued",-0.1655,0.95,03-03-2023,6,1,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Kevin McNamee            ,Napster revolutionized the music business. ChatGPT could revolutionize every business.,0.0,0.0,04-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Metsuryu            ,"You have made a video about AGI already, Earworm, so you know what that is.

ChatGPT is obviously not AGI yet, but it's probably a precursor. This coming decade will certainly be interesting.",0.7684,0.5,24-02-2023,1,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Steve Cooksley            ,I asked chatGPT to write a press release with minimal information about my organisation and the subject matter and I did this in front of our Comms team.  You should have seen the colour drain from their faces when it came back two seconds later with a near perfect piece.,0.5859,0.3888888888888889,None,389,5,https://www.youtube.com/watch?v=jPhJbKBuNnA
              czolus            ,"I'm presently most worried that people (of low-to-middle skill) won't know enough to catch ChatGPT when it's confidently incorrect, and that lives will be lost as a result.  And it's not like that bad interaction doesn't happen with it's just people -- but there does seem to be some bit of one's natural (healthy) skepticism that turns off when they're dealing with tech, rather than people.",0.1958,0.5666666666666667,17-02-2023,843,25,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Rob N            ,"""Napster"" wasn't what prompted that change though. The interconnectivity of mass digital storage systems was what changed everything. Napster leveraged that. Google indexed those storage systems to that they'd be easily discoverable. CHATgpt organizes Google into a single output.",0.34,0.3492063492063492,03-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Ambassador            ,"“Honey, ChatGPT just moved in next door. The Connors took a cash offer. 

“Well Karen, there goes the neighborhood!”",0.0,0.0,04-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Robert Nitsch            ,"I noticed, too, that ChatGPT is really good at writing and altering code according to your inputs. It shocked me as well. On the other hand there are weird gaps in its abilities, for example it cannot write poems in German with rhymes. It has no understanding of what a rhyme is. It pretends to know, but then fails miserably each time to produce any rhymes. (In English that's not an issue by the way.) These gaps remind you that it has just been trained on an unfathomable amount of data. In the end you ask yourself, what is intelligence after all? It seems you can create convincingly intelligent systems by feeding them with huge datasets. If sufficient conceivable conversations have been memorized, then it will appear to be intelligent. For me it's uncomfortable how far that brute-force approach gets you... because ChatGPT in many cases really appears to be smart.",0.9423,0.6128151260504202,24-02-2023,1.5K,55,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Cobalt            ,"You've done a great job of summarising the way I feel about the whole thing. Cleverbot was the source of mockery and ""haha it's so stupid"" YouTube videos for years. When Talk To Transformer was popular a year or two ago it was amusing enough. Then all of a sudden - GPT-3, then Stable Diffusion, then ChatGPT, and I hope you're strapped in comfortably because the rollercoaster has set off and who knows when the ride ends...",0.9247,0.6833333333333332,17-02-2023,577,7,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Jason Lough            ,"the chatgpt you know of was trained on 1.7B parameters.

the next version is trained on 175B parameters.

were at the very beginning of the sigmoid curve.

source: literally go ask chatgpt ""what is the difference is between chatgpt and gpt3""",0.0,0.15,08-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Stephen Karam            ,"Hopefully, someone can use chatGPT to figure out Tesla's occult space propulsion system of cancelling inertia to create the anti-gravity flying machines that he promised would take us pole to pole in 15 minutes and stand perfectly still in the middle of a tornado, or raging storm. Let's get it on!",0.7644,0.5,24-02-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Sandwich247            ,"Regardless of where things like ChatGPT takes us, I'll stick around with watching your videos created by you",0.5423,0.0,17-02-2023,715,3,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Anne            ,"What you’re saying about chatgpt, I feel about VR. A definite dread in the pit of my stomach. We’re already losing real world experiences. Really concerned where life is headed.",-0.5423,0.3333333333333333,03-03-2023,2,2,https://www.youtube.com/watch?v=jPhJbKBuNnA
              InfinityDz            ,"Real conversation between me and chatGPT:
Me: What's the derivative of sin(x)?
ChatGPT: it's cos(x)
Me: Wrong, it's -cos(x)
ChatGPT: You're correct, I apologize for the mistake, the derivative of sin(x) is -cos(x)

I wouldn't trust it too much...

Also, I asked it to generate a recipe without carrots. It still gave me one using carrots",-0.7784,0.4666666666666667,06-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Marco            ,What was the complex task you mentioned (after the label coding one) which chatGPT failed?,-0.5106,0.35,07-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Arne Hemingway            ,"A couple of Saturdays ago, I spent a little over an hour writing a roughly 70 line program in PHP that converts a number like ""7261""  into ""2 hours, 1 minute, and 1 second"" minding the plurals, putting the ""and"" in where required, and with the oxford comma.  Then I asked ChatGPT do to it and it did, in seconds, in just 27 lines of code, and so elegant, it was like art.
Long story short, I know exactly what Tom means when he talks about the existentially dready pit in the bottom of his stomach.  I felt the exact same way.
Sure ChatGPT missed the oxford comma, but I can live with that.",0.6364,0.392824074074074,24-02-2023,1K,25,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Delta X-ray            ,"We are totally at the bottom of the curve. I'm finding myself daily saying ""Imagine if ChatGPT was trained on {insert non-public source here}, i'd save so much time"" and I'm not exactly the most visionary type.

I grew up in the same world as Tom, and I'm getting the same vibes of massive change incoming.",0.7841,0.36875,None,1K,13,https://www.youtube.com/watch?v=jPhJbKBuNnA
              CatDribble            ,"Chatgpt is so good for coding, allows me to run some code while I code something else, so I can boost my efficiency by like 20%",0.8938,0.6000000000000001,24-02-2023,0,1,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Neil Moryson            ,"Imagine if Google is dethroned by Bing after all. After all, ChatGPT is bank rolled by Microsoft.",0.0,0.0,24-02-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              ttaneff            ,"And you just spoke out loud what was boiling in my brain for the last month... While my ""non-IT/ComputerScience"" friends are having fun and getting laughs out of the ChatGPT model, I'm sitting and slowly realizing that the big change in our way of life is here, and not 5-10 years away...",0.8625,0.3133333333333333,17-02-2023,681,11,https://www.youtube.com/watch?v=jPhJbKBuNnA
              abod amdfr            ,Chatgpt is the beginning of a new unknown world,0.0,0.5272727272727272,12-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              flow in            ,chatGPT 2 changed the way that neuroscientists see language processing in humans,0.0,0.0,08-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Hammad Usmani            ,"We need to make a habit of changing workflows for no reason at all, just for novelty. This would reduce fears about new technologies from people who are conservative to change.

It's interesting that Tom used ""confidently wrong"" about ChatGPT when he admitted about being confidently wrong throughout the video.",-0.2263,0.6886363636363636,03-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Mark Fennell            ,"There are two types of people regarding Chatgpt. 

1. I want to be absolutely lazy as possible never use my mind for anything and never engage in any intellectual creative activity. Therefore I’m going to let someone or some machine do everything for me. 

2. The purpose of existence is to explore and fully live. This includes using all aspects of your soul and mind to be intellectual to be creative to have relationships to feel to fail and accomplish. Existence is meant to be something nourished enjoyed and developed with strong relationships to other living beings. Why would I ever want to give up my soul in mind to a machine?

Clearly I belong in the second type of people. I see anyone who enjoys this technology as someone who is willing to give up his mind and soul to machines. And become enslaved to those with power",0.9543,0.5894444444444444,10-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              fuvet            ,"I am taking a uni course in verilog in my BSEE and ChatGPT came out. I was curious, so I tried getting it to do a bunch of different verilog/system verilog programs. It does amazing and explains everything it does and even includes state diagrams without me asking. 

I've decided not to pursue that pathway any longer.",0.7269,0.8333333333333334,07-03-2023,1,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Dionysus            ,"""I don't know what comes next""  ask chatGPT",0.0,0.0,03-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Rob Bannstrom            ,"You might be interested Tom in what Noam Chomsky has written in the New York Times of March 8 2023 about ""The False Promise of ChatGPT"":

It is at once comic and tragic, as [Jorge Luis] Borges might have noted, that so much money and attention should be concentrated on so little a thing — something so trivial when contrasted with the human mind, which by dint of language, in the words of Wilhelm von Humboldt, can make “infinite use of finite means,” creating ideas and theories with universal reach

Can it be that ChatGPT is such a trivial thing?",0.3221,0.4104545454545455,None,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              BRIK Soufyane            ,I had exactly the same feeling few weeks ago when I literally asked chatgpt to do my job,0.128,0.1583333333333333,17-02-2023,739,26,https://www.youtube.com/watch?v=jPhJbKBuNnA
              BʟɪᴛᴛᴇʀBᴜɢ            ,"I love how terse ChatGPT's responses get toward the end of the conversation as Tom picks more and more holes in the poor thing's code, and demands more and more alterations.",0.2732,0.5333333333333333,17-02-2023,532,8,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Alfred Harrison            ,"Plot twist, ChatGPT is actually CLU from Tron: Legacy. lmao",0.5994,0.55,03-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Jaredthedude1            ,TLDR as you probably already know chatGPT writes code,0.0,0.0,03-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Gabi Baccheilega            ,"ChatGPT is honestly insane. There are people in my classes that don't even need to bother putting work into school. They can write a 20 page essay with chatGPT on anything, ask for in-text citations, and within 5 minutes you've finished an essay that your given half a year to work on.",-0.2732,0.5833333333333334,None,262,28,https://www.youtube.com/watch?v=jPhJbKBuNnA
              T C            ,Why are people freaking out about ChatGPT?  Remember Walton defeated Ken Jennings on Jeopardy?,-0.8541,0.0,03-03-2023,1,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Shuken Flash            ,"I've played around with ChatGPT a few times and got that same sort of, slightly unsettling feeling. I'm glad you put in the thought to figure out why because it's been bugging me too. I think it's more or less the same thing, this almost uncanny valley feeling like we might be on the edge of a tectonic shift and I'm not sure if I'm ready for that huge, sudden change just yet.",0.8802,0.4914141414141414,17-02-2023,228,5,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Chris Adams            ,Chatgpt told me that chuck Norris was a fictitious character.,0.0,0.0,24-02-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              bzdawek            ,"The only reason why chatGPT was released to the public for free was to train it on a mass scale. We are only at the very beginning of the development curve.  Everything is about to change. We - the creators, programmers, engineers - must adapt or we die.",-0.1531,0.6333333333333333,17-02-2023,132,5,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Papiti            ,"I realized that with chatGPT you just have to understand how things work. If you do not have basic understanding (especially in programming) you could not go further but just the basic scripts. You can instruct it to write a script to delete only files which contain certain string but not another string, or save them to another folder and so on, but to build a more complex things you have to know your stuff. At least that's where we are in 2023.",0.7876,0.5134920634920636,17-02-2023,224,3,https://www.youtube.com/watch?v=jPhJbKBuNnA
              DrFiero            ,"My coding skills have always been marginal at best. As I'm about to bounce off my 60's and I'm becoming slightly senile (really) they're getting FAR worse. Yet, I still find the need to code certain things for various projects.  Even if ChatGPT isn't perfect (which it isn't) - having it do the initial framework REALLY helps!!!",0.6912,0.4898268398268399,17-02-2023,201,9,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Benjamin Miller            ,"I used chatGPT to write a scholarship application. I had my moment of shock, like Tom’s, when it spat out a perfect one. I can’t even explain how flabbergasted I was, it was perfect.",0.8074,1.0,17-02-2023,73,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              rue            ,"I remember I asked chatGPT about some sort of medical thing, and it straight up made up papers and respective researchers. I noticed the citation was fishy and I asked it about the doctor, it gave me more nonsense information about this nonexistent doctor. I asked about the paper which also didn't exist, which is what it was using to cite its sources. It got heated, it called ME wrong at one point iirc ",-0.3384,0.38,17-02-2023,20,3,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Sploof Mcsterra            ,"This is exactly how I've been feeling. Chatgpt and Dalle2 are terrifying in that they do hundreds of things that each alone would be considered pioneering technology. They completely blow everything out of the water despite being GENERAL. This makes it feel like they are pioneers of a new era, not the climax of an old one. If chatgpt can write you a song, do maths, and write code for you, on a level that no other technology focused on those individual things has ever achieved, what happens when people take this technology and apply it SPECIFICALLY to those fields?

I'm just hoping this is the result of machine learning being neglected and this is catchup, as an alternative explanation for this explosion of technological prowess.",-0.4404,0.4474431818181818,24-02-2023,99,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Logic is Might            ,Welcome to Aotearoa Tom! I feel your frustration over the Gmail label nonsense. ChatGPT created some stir at our Uni as well. Sudents use it for their essays and defend it by saying it's the same as using Grammarly (or any other writing assistance). I remember my teacher in high school telling me off for using word and printing out my homework... I guess we can all see the change that is coming :D,0.6833,0.588,17-02-2023,49,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              SkiPolesSuck            ,I think the really scary part about chatgpt to me is that the people who made it don’t fully understand how it works and it’s also already becoming quite censored for “edgy opinions” or obvious things like telling you how to build a bomb or hide a body,-0.7774,0.775,24-02-2023,316,18,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Joshua Fawcett            ,"I had ChatGPT create a 9 minute long video script about the Atari 2600 in the style of Tom Scott, and it's scary accurate, I checked the facts, and everything was correct. It's interesting to see how this will change things in the future.",0.1531,0.5316666666666666,17-02-2023,111,5,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Fairyplay            ,"for chatGPT to become a fully usable thing in the software world, it would also have to be trained on enterprise specific code. I'm working at a company with 30+ years old proprietary legacy code, including very very weird specific things... I have no doubt chatGPT could learn it but it would have to sign the same NDAs that I did lmao",0.521,0.4291666666666667,17-02-2023,36,3,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Zenithrium            ,I love how conversational the interaction between Tom and ChatGPT is.,0.6369,0.6,17-02-2023,85,2,https://www.youtube.com/watch?v=jPhJbKBuNnA
              jay klein            ,"Steve Lehto, a Michigan lemon law lawyer, asked ChatGPT to explain how to file a lemon law claim. It gave the wrong information. 
The Terminator movies told us not to trust the machines. We should take note of that.",-0.7005,0.9,17-02-2023,196,9,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Bill Mullins            ,"Tom, just imagine a world where you build your script using ChatGPT, use deepfake technology to generate the video and a text-to-speech reader optimized to sound exactly like you. If the deepfake was based solely upon you then it - theoretically - would be indistinguishable from you. The guys at Corridor Crew have shown that a deepfake overlaying one face over another, slightly different face, is distinguishable frm real video of the person. If your face supplied the basic geometry then it should be indistinguishable. 

Imagine scanning in an artist's facial and bodily geometry then using motion capture (excuse me ""performance capture"") of a different, low paid performer, to get the motions correct. The result should be indistinguishable from a performance by the indicated artist. How's that for a "" brave new world""?!",0.7959,0.3291958041958042,24-02-2023,140,5,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Chris Hinch            ,"Well said, Tom. I've been feeling exactly the same uneasy feeling about ChatGPT and what comes next, but you, as always, have put it into words clearly and succinctly.",0.5859,0.1895833333333333,17-02-2023,35,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Paul L            ,"I am particularly impressed with how well ChatGPT is able to hold what feels like a coherent, running debate with me on a matter of contention in science or philosophy. I know it's drawing on many sources that have already discussed the matters at hand but its ability to freely synthesize and adapt points in a discussion is astonishing.",0.9099,0.7708333333333334,24-02-2023,89,17,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Alan Ramirez            ,I got that same gut wrench feeling. asking ChatGPT to fix a bug in my code and it spurring the answer in a blink of an eye. The horror of knowing how long it would’ve taken me to find the error through the documentation. Scary. If it gets sentient and starts editing it’s own software.,-0.8442,0.63125,24-02-2023,148,7,https://www.youtube.com/watch?v=jPhJbKBuNnA
              moth            ,"When I heard about ChatGPT I was terrified - prolly because we tend to be scared of what we don't understand, but it made me really anxious for our future. I study philosophy and I have this feeling that people slowly rid themselves of thinking, you know?",-0.6654,0.5083333333333333,17-02-2023,206,15,https://www.youtube.com/watch?v=jPhJbKBuNnA
              32rq            ,"We're almost certainly at the beginning of that curve. Every indication is that increasing parameter count and training data size improves performance, and while ChatGPT was trained on a significant % of text on the internet, there is many times more data available especially if you include transcribed video or non-text data, and the ability to scale parameters is practically unbounded. I don't know what's coming next either, but things are about to change.",0.5429,0.5494897959183673,17-02-2023,75,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Chuck            ,"Definitely feels like the Napster point to me. I've had that same anxiety for a few years, and it's gotten a lot stronger since programs like ChatGPT hit the mainstream a year or so ago. Only time will tell ofc.

PS if you're still in New Zealand, don't be shy if you need any local help (or if you wanna grab a beer) - Auckland based here!",0.9068,0.3827922077922078,17-02-2023,47,1,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Tim Laursen            ,"If the phrase ""technological singularity"" means a point in time where technology becomes self-improving at a pace where nobody can predict what comes next, then I believe this is that point. It is not just ChatGPT and image from text generators that have become scarily good. It is also tools used behind the scenes by engineers and scientists, and especially by people who develop and train neural networks, so the technology is actively helping improving itself.",0.8481,0.58,24-02-2023,45,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Rohan Sangani            ,"I think the reason you felt that dread was the same reason you have said multiple times in the past: ""people like the right mix of novelty and familiarity"". Replacing folders with tags, while you didn't want it, you didn't dislike it enough to avoid the service, so the right mix was more or less achieved. However, with ChatGPT, it's so novel that your comparisons to assistants like Alexa or Siri don't seem quite accurate, nor does it seem like a search engine, nor something pretending to be a real person you can talk to. It also had just the slight hint of novelty - you had mentioned Napster - and you knew the radical changes that had come with that. That unwanted familiarity with the unknown novelty led to a feeling of something being just a little off.",0.6764,0.3625457875457875,17-02-2023,20,2,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Subarashii            ,"Do you know how I feel like when I use ChatGPT? 
I feel like a dinosaur who lived 65 million years ago, saw a dim nova which got brighter and brighter every night.",0.8481,0.5,24-02-2023,42,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Cliseru Gabriel            ,"hey Tom, great video. There is 1 more facet that you could cover a bit. Back when Napster existed its devs were a bunch of people versus many industries full of money. Now, for chatgpt it is a infinite amount of resources and people (from the IT companies) vs many industries bleeding money and still trying to figure out how to legally handle Napster. The table hasn't turned. The table is very much flipped and transformed into a spaceship.",0.6705,0.4075,24-02-2023,78,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Nooctae            ,"I've had that dread recently too. Seeing all this talk about ChatGPT, trying it myself and having the passing thought... "" Oh... this is the start of something big, isn't it""",-0.4588,0.175,17-02-2023,38,2,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Stephan Schneider            ,"I felt slightly uncomfortable when ChatGPT wrote a piece of code for me. Then I asked to change a function (re-write it in point-free style), and then to write unit tests... so it did. Then I asked it to run the unit tests, and it couldn't. Instead, it told me how to compile the unit tests and how to run them, and what kind of output I should expect. I think that was the moment I did feel very uncomfortable.",-0.5594,0.9666666666666668,24-02-2023,37,3,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Karol            ,"I had the same feeling when my highschool classmate gave chatGPT-written essay to our English teacher because he didnt have time to write it by himself, and he got an A.",0.128,0.0625,24-02-2023,61,3,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Brad Tennant            ,You've not seen Bing using ChatGPT then?,0.0,0.0,24-02-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Don Duvall            ,"Well done Tom. Loved the idea of having ChatGPT write the script for your sponsor section. I feel the same about it's writing style, very bland and milquetoast but it DOES get the job done.",0.4588,0.6416666666666667,17-02-2023,23,1,https://www.youtube.com/watch?v=jPhJbKBuNnA
"              Nathaniel ""Nate-bit"" Robotnik            ","My friend used ChatGPT once to generate a story about a different friend breaking the world record for speedcubing. It gave a long and detailed answer, including his training, and how he beat the record by 3 seconds. Ignoring a few things like him solving a cube in under 0.5 seconds, it was very believable.",0.8225,0.5,17-02-2023,32,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Average CDF Rifleman            ,ChatGPT reminds me of Cleverbot.,0.0,0.0,03-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Chris Bates            ,What barber do you use that talks about chatGPT?! As a It guy I find I can't talk to anyone in the general populace about my work or technology because they don't know anything about technology. If it's not chit chat about that local sports team or the weather I have nothing relatable to talk to people about.,0.0,0.25,03-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
