Username,Date,Post,Post sentiment,Post subjectivity,Comments,Reactions,Reposts
Mònica Ibáñez Milan,15-03-2023,"Nou episodi de la nostra sèrie de ràdioLa veu és màgica.Dimecres a les 10 h a Ràdio Caldes 107,8 FM i “Alexa, obre Ràdio Caldes de Montbui”👉 ESCOLTA TOTS ELS PODCASTS A:www.laveuesmagica.cat",0.0,0.0,0,0,0
Joe Isse (he/him),15-03-2023,"Alexa is, in fact, outstanding.If anyone knows what they're talking about....it's Buffy!",0.0,0.0,0,1,0
Alex Hallmark,15-03-2023,Amazon’s big dreams for Alexa fall short,0.4019,0.2,0,0,0
Pacifica Strategies,15-03-2023,"Our Pacifica team is feeling reenergized after convening an incredible cohort of frontline organizers and communicators for an intensive training on#digitalstrategyand#communicationsin Washington DC. From sharing meals with the State-Federal Climate Initiative cohort and engaging in power-building conversations, this was truly an amazing week of#communitybuildingand knowledge sharing. We are excited to continue this meaningful work with these superstar organizers who are doing such important work in their respective states.#mediarelations#stratcom#trainingWithMurshed ZaheedAlexa GelbardLouie Tan Vital, MPARosemari Ochoa",0.9751,0.6388888888888888,1 ,5,1 
Rachel Cummings,15-03-2023,"Thank You toHLPartnershipas always for a brilliant day of CPD, fun, food and building relationships.As a firm I am so happyBell Financial Solutions Ltdtake our compliance so seriously as we feel prepared for Consumer Duty!Well done toDaniel Bellfor winning three bottles of gin! AndHayley Woodcockfor winning an Alexa Dot 🥰 obviously a winning table.We have such a supportive network! Thank youShaun Almond,Neil Hoare DipM FCIM,Kay Leslie. FICAandSteve Fallonfor the encouraging parts you play in our development.Daniel BellHayley WoodcockMolly WalshSamuel BellMark Caldwell CeMAPAngela BlakesleyCheryl P.#mortgagebroker#network#consumerduty#protection",0.9846,0.6016666666666667,5 ,27,1 
Stacy Baig,15-03-2023,"I’m home, doing the most mundane of tasks (washing dirty dishes).. I decided, heck let me play some tunes; “Alexa play happy music”.. on comes Bob Marley’s “Sun is shining”.. I get to dancing, smile on my face, and the most mundane task becomes hella fun”…Positive thoughts, daily motivation, affirmations.#sageadvice#bobmarley#musicislife#happyplace",0.8591,0.3814814814814815,1 ,9,0
INSERVENCA,15-03-2023,"Nuevos productos para ofrecer mejores servicios⤵️Descubre las funciones de la Barra de enchufes Kasa Smart Wi-fi 3 salidas▪️3 salidas inteligentes + 2 puertos USB: admite 5 dispositivos simultáneamente con 3 salidas inteligentes controlables de forma independiente y 2 puertos USB siempre activos. Ideal para cargar dispositivos en el hogar y la oficina.▪️Protección contra sobretensiones: la protección contra sobretensiones certificada protege los aparatos y dispositivos electrónicos sensibles de las sobretensiones repentinas que pueden ocurrir durante las tormentas eléctricas.▪️Control desde cualquier lugar: la tira de alimentación Kasa Smart Wi-Fi más la aplicación gratuita Kasa Smart le permite controlar de forma remota los dispositivos conectados a través de sus dispositivos móviles.▪️Control por voz: compatible con Alexa y Google Assistant. Libera tus manos usando comandos de voz para controlar los dispositivos conectados.▪️Establezca horarios y temporizadores: cree programas / temporizadores para encender o apagar los enchufes en momentos específicos para mejorar la conveniencia y la eficiencia, y reducir el consumo de energía.#google#tplink#wifi#router#telecomunicaciones#infraestructura#tecnologias#centrodedatos#centrodenegocios",0.8885,0.7321428571428571,0,0,0
Florencia Ferro,15-03-2023,"Finaliza mi período enNINCHcomo PR trainee para las marcas Maybelline, L'Oréal, y NYX en México.Tuve la suerte de cruzarme con un equipo donde el compañerismo y el apoyo era algo cotidiano. Desde el primer momento confiaron en mi motivándome y desafiándome con cada tarea, potenciando mi desarrollo profesional. Realmente lo disfrute y aproveche al máximo.GraciasZoe Vivonapor darme la posibilidad de contribuir y desenvolverme en la agencia por unos meses, y aAlexa Saenz, una excelente profesional que me acompañó en cada actividad con total amabilidad y paciencia.Me voy satisfecha y agradecida por la oportunidad de crecimiento y aprendizaje junto a ustedes, fue una experiencia súper enriquecedora. 💙¡Con mucho entusiasmo para lo que se viene! 🤞🏻🚀#PR#oportunidad#NINCH",0.0,0.75,3 ,11,0
Erin Krempels,15-03-2023,"A top 5 career moment today as I received R100's HRBP Care Award at our Stores HR Spring Meeting, and I am so dang excited and honored! THANK YOU to my boss, peers, and team who have helped me be the leader I am - I am so grateful to work with such an amazing group!Ingrid HowardAlexa KelloggSheila Manns, MBAMindy Orosco-WittMary Kate FleschBraden ShimadaCassidy McKinneyBrenda MartinezAdrian VenturaJustin BarnumHayley Medeiros#worksomewhereyoulove#teamtarget",0.9787,0.6625,19 ,103,0
Roger Strukhoff,15-03-2023,"Just posted this report fromData Centre World Londonwith a focus on the dreams of Africa and developing nations as discussed inIDCA - International Data Center Authoritypre-conference events and conference participation.We're clearly in the post-pandemic era & it's time to achieve greatness.Mehdi ParyaviAnna WintersArun ShenoyOscar MatthewsWinston Ma, CFA Esq.Bruce Armstrong TaylorSolomon ('Sol') EdunDr Robin DanielsDavid Hamner,Joseph, Sr OkpakuPaul MorrisonJohn KamaraIrene Phoebe KiwiaNancy ChristianoAlexa D.Derek WebsterKurtis FriesenLiz HoodJULIUS AKINYEMIBecky WantaSandy AtwellTim MartinMurat SönmezSandy CarterMac Devinehttps://lnkd.in/geWuvk79",0.6597,0.1611111111111111,0,16,2 
Code6,15-03-2023,"The Blink Video Doorbell is down to an all&time low of $35.Amazon has rolled out another sale on smart home devices from its Blink brand, bringing a range of video doorbells and security cameras back down to, or at least near, their lowest prices to date. If you're comfortable with the idea of having an Amazon camera outside of your home, one highlight is the Blink Video Doorbell for $35. That matches the device's all-time low, coming in $15 below Amazon's list price and about $10 off the average street price we've seen in recent months. If you're thinking of picking up a Blink cam for the first time, note that a bundle that pairs the Video Doorbell with the company's Sync Module 2 — which lets you view the camera's live feed on-demand and utilize local storage — is down to $59, which is about $15 off its usual going rate and $5 more than the best price we've tracked.Blink is essentially the budget counterpart to Amazon's other major smart home subsidiary, Ring. Its Video Doorbell is much more basic than a pricier option like Arlo's Essential Video Doorbell, the top pick from our guide to the best smart home devices, but it still delivers serviceable 1080p video, night vision and the ability to see and speak to people at your door regardless of where you are. The whole thing is relatively easy to install, and it can run off wired power or a couple of AA batteries. Blink says the device can get up to two years of juice, depending on how hard it's put into use.That said, the camera's field of view (135 degrees horizontal, 80 degrees vertical) isn't as wide as higher-end options, and it only works with Amazon's Alexa assistant, not alternative platforms like Apple HomeKit, Google Assistant or IFTTT. And while you don't need any add-ons, the doorbell's storage and live view options are limited without the Sync Module or one of Blink's subscription plans. Without the Module, you'll only receive alerts and a live view when the doorbell senses activity or someone presses its button. Still, this is a worthy option for those looking to install a competent, battery-powered doorbell cam for as little money as possible. Beyond the Video Doorbell, other notable deals include a two-camera kit of Blink's Outdoor security cam, another pick from our best smart home device guide, for $104. That's $5 more than the lowest price we've seen. The sale includes several bundles that mix and match various camera options as well.Follow @EngadgetDeals on Twitter and subscribe to the Engadget Deals newsletter for the latest tech deals and buying advice.This article originally appeared on Engadget athttps://lnkd.in/gb2TGFmfhttps://lnkd.in/g8vW-uxH",0.9899,0.4594304388422035,0,0,0
Alexa Gutierrez,15-03-2023,👩‍🏫ING. ADRIANA LÒPEZ👩‍🏫EN VIVO▶️ Versión actualizada▶️ Registro de la nómina de socios y administradores▶️ Aplicación prácticaInformaciòn:🙋‍♀️ Alexandra Gutiérrezbit.ly/3bdcenr0995035999,0.0,0.0,0,1,0
Scott Collick,15-03-2023,"What a great way to celebrate Pi Day (3/14) than with the kickoff of theDuPont2023 Emerging Innovation Network.We had a keynote address fromAlexa Dembekand then a fun, interactive session with author, founder and innovation coachDavid Bland. David brought his a-game as we disused how to define and shape value propositions.It was a great opportunity for our innovators to get some coaching on Lean Innovation, design thinking and business model innovation. Thanks for spending some time with us this morning David!  ThanksLindsey KarpowichandMichael Dubnanskyfor hosting!  You all rocked today.#piday2021#innovation#development#designthinking#lean",0.9864,0.5466666666666666,3 ,41,1 
Celso KITAmura,15-03-2023,"Faaala App Dev!.Em um mundo cada vez mais digital, a criação de aplicações com tecnologia web tornou-se fundamental para empresas de todos os setores..Nesse vídeo eu vou te mostrar o feijão e arroz, o romeu e julieta da tecnologia web..https://lnkd.in/eWFty8whBora aprender a criar skills para Alexa!#ProfissaoAppDev#SouAppDev",0.0,0.0,0,4,0
RetailWit,15-03-2023,"Your Daily#QuickWit(3/14/23):  Amazon trains robots with Alexa Arena game, Meta axes 10k jobs, and Unilever reveals feel-good food trends, carbon counting in the grocery aisle and More!https://lnkd.in/gWxWnkhK",0.2481,0.4,0,1,0
ELETRÔNICA DO RUSSO,15-03-2023,"#CÂMERASCOM VÁRIOS RECURSOS + TECNOLOGIA EMBARCADA, INCLUSIVE COM O RECURSO IA + ALEXA + DETECÇÃO DE SER HUMANO + POE E OUTROS  RECURSOS,NESSE CENÁRIO, TEM CÂMERAS DE 2 MEGAPIXELS / 4 MEGAPIXELS / 5 MEGAPIXELS E 4K , ALEM DE UM SPEED DOME COM 2 LENTES COM 2 MEGAPIXELS CADA + IA + ALEXA + DVR GIGA ORION ,SÓ NA ELETRÔNICA DO RUSSO, CURTA E SEGUEANTES SEGUE :• COMO LIGAR CÂMERA...#CÂMERASCOM VÁRIOS RECURSOS + TECNOLOGIA EMBARCADA, INCLUSIVE COM O RECURSO IA + ALEXA + DETECÇÃO DE SER HUMANO + POE E OUTROS  RECURSOS,NESSE CENÁRIO, TEM CÂMERAS DE 2 MEGAPIXELS / 4 MEGAPIXELS / 5 MEGAPIXELS E 4K , ALEM DE UM SPEED DOME COM 2 LENTES COM 2 MEGAPIXELS CADA + IA + ALEXA + DVR GIGA ORION ,SÓ NA ELETRÔNICA DO RUSSO, CURTA E SEGUEANTES SEGUE :• COMO LIGAR CÂMERA...",0.0,0.0,0,0,0
Zemplee Inc,15-03-2023,"We are so excited to announce that the Zemplee Updates skill is now available on all devices with Amazon Alexa! If you are a Zemplee customer, you can now receive notifications regarding the wellbeing of your loved one straight to your device. Check out our website to learn more 🥰 link in bio#eldercare#aginggracefully#seniorcare#caregiving#elderly#dementiacare#alzheimerscare#homecare#seniorliving#healthyaging#elderlyhealth#caregiversupport#elderlysupport#elderlyassistance#elderlyindependence#elderlyempowerment#elderlyrights#elderlyadvocacy#agefriendly#elderlycommunityhttps://lnkd.in/guegTJjq",0.8723,0.5700000000000001,0,0,0
Gabriela Q. B.,15-03-2023,"NYU Veterans Future Lab#Summitis almost here! 🎉Join us on March 23rd in NYC for the VFL Summit where you'll hear from these#veterans#foundersand#expertsdiscuss how you can cut through the noise and effectively market your business.OrganizedQis a proud#VFL#Summit#Sponsor!RSVP:www.bit.ly/vflsummit2023""IRON"" Mike SteadmanBrendan AronsonJason PerochoNicholas LozanoAlexa Modero#business#future#marketing",0.3365,0.4625,16 ,21,1 
James Swingos,15-03-2023,"I’m ecstatic to joinMedal.tvas COO, working alongsidePim de Witte,Joshua Lipson, and the rest of the team, in addition toRyann LaiandLia ZhangfromMakers Fund. After years working in the space, I believe that Medal is the best social gaming start-up in the market and that the team is best-in-class, both strategically and technically.As an investor atGeneral Catalyst, I enjoyed working alongside many entrepreneurs in the gaming and consumer category. To all of you who are now friends, I hope we can still jam on how to raise the bar for digital consumer products, across games, social and other categories.Above all, I’d love to thank the team at GC who taught me so much and worked with me through thick and thin. Special thanks toNiko Bonatsos,Adam Valkin,Tamanna Khemani,Adrian Abeijon,Alexa Liautaud,Johnson Yang, andJonny Z.for an incredible ride.",0.9851,0.4146258503401361,22 ,146,1 
Mala Arunkumar Mukherjee,15-03-2023,HP Omen 12th Gen Intel Core i7-12700H 16.1 inch(40.9cm)FHD Gaming Laptop(16GB RAM/1TB SSD/GeForce RTX 3070Ti 8GB Graphics/144Hz/7ms Response Time/Win 11/MSO 2021/Backlit/B&O/Alexa/Xbox Pass)16-k0370TX,0.0,0.0,0,0,0
Bayron Lara,15-03-2023,"With voice assistant technology becoming increasingly popular, it can be tough to decide which one to use. We've put together a comparison of Alexa, Siri and Google Assistant to help make your choice easier. Read more:",0.7783,0.7708333333333334,0,0,0
John Lucyk,15-03-2023,"Description:Fall sound asleep with EndelWind down, drift off, and wake up refreshed. Improve your sleep using power of sound with the Endel apps for iOS, Android, macOS, Apple Watch, Amazon Alexa, and Apple TV.Find your focus with EndelFocus faster and maintain your concentration with sounds backed by science.",0.5719,0.362962962962963,0,0,0
Steve Ardire,15-03-2023,"BetterMeal AI.ai reveals connections between gut and food with proven#scienceto empower people to heal their#guthealthconditions for good and not just manage the disease.#guthealthmatters#guthealthy#foodasmedicineSwathi A.Cynthia Forsyth, MHAAyesha HussainLindsay MicoRebecca Wiedemer - Golden Grove GlobalNatanya Wachtel, PhD.   expert-on-demandAlexa ZuroffCharla TriplettGenevieve LeMarchalRichard JuknavorianLorenzo ValloneNichol Bradford",0.4404,0.55,0,7,0
Amazon Alexa Developers,15-03-2023,Totally new to Alexa development? Eager for a refresher course on what the Alexa Skills Kit is? You've come to the right place:https://amzn.to/3JEyrt1,0.4329,0.4951298701298701,0,6,0
Holly S.,15-03-2023,"Chester Vergara,Alexa Sandella,Maranda WoolfI just want to say thank you for all you taught me. It’s been on my mind lately and I wanted to take a moment to let you know I am very thankful. May God bless you :)",0.932,0.6333333333333333,0,4,0
Alejandro Exy,15-03-2023,"VENTA DE DEPARTAMENTO MODERNO EN LA AV SÁNCHEZ CARRIÓN - JESÚS MARÍA.PRECIO: $150.000,oo.Disfruta la experiencia de vivir en un lugar moderno y confortable, en un EDIFICIO ECOLÓGICO que te brinda ahorro energético, y te ofrece la oportunidad de tener todo lo que necesitas para vivir feliz, con comodidad, tranquilidad y seguridad.Este hermoso departamento está bien ubicado, justo en el corazón de la AV. FAUSTINO SÁNCHEZ CARRIÓN, adyacente a la Av. Eduardo Avaroa, y a la Av. General Salaverry.La zona cuenta con muchas facilidades tales como: Transportes, mercados, Plaza Vea, Falabella, restaurantes, servicios delivery, colegios, universidades, iglesias, parques, etc... También está a dos minutos del Real Plaza Salaverry, y a ocho minutos del Hospital Rebagliati.DESCRIPCIÓN:Área Ocupada: 61mts2Antigüedad: 2 años- Dormitorio principal + Clóset + Baño- Dormitorio secundario + Clóset- Baño completo- Cocina con muebles altos y bajos- Mesón tope de granito sal y pimienta- Sala - comedor- Lavandería + Lavaseca Samsung- Therma a gas- Gas natural en todos los usos- Piso laminado- Sistema de Luces con Inteligencia Artificial: ALEXA o GoogleHOME- Luminaria marca EGLO-Cochera + DepósitoÁREAS COMUNES:- Piscina con vista panorámica- Cuatro terrazas- Cuatro áreas de parrillas- Salón social amplio- Sala de cine- Sala de usos múltiples- Sala infantil con kitchenette- Parque para niños- LobbyOTRAS CONSIDERACIONES:- Edificio Ecológico de 20 pisos- Tres ascensores- Rampa para Discapacitados- Ubicación del departamento piso 15- 8 departamentos por piso- Mantenimiento de S/230- Sistema de alarma contra incendios- Escaleras de emergencia- Sistema cortafuegos y extintores- Video vigilancia 24/7- Estacionamiento para bicicletas- Edificio antisísmico- Edificio PET FRIENDLYDATOS DE CONTACTO:Alejandro ExyAsesor InmobiliarioNK INMOBILIARIATelf. +51 918 385 631🏭🕋🏡🇵🇪🏆🥇👨🏾‍💻#licenciadoenfermeria#millenials#petfriendly#petlovers#departamento#midepa#depamoderno#airbnb#estudiantedemedicina#rebagliati#doctores#ingenieros#ciclista#parejas#vistapanoramica#vistaexterior#depaconpiscina#parqueinfantil#lavaseca#conascensor#discapacidad#discapacitados#20pisos#jesusmaria#jesusmarialima#compras#ventas#linkedin#nkinmobiliaria#google",0.3612,0.4533333333333334,0,0,0
caZas inteligentes,15-03-2023,"Sobre nosso mais novo projeto! AP BBB, com Elieser Ambrósio e Kamila Salgado.Em breve, vocês conhecerão a casa inteligente dessa família queridinha do Brasil, toda controlada por Alexa e App!Acompanhe as novidades em nossos Instagram's e demais redes socias@caZasinteligentes@ElieserAmbrosio@Kamila.Salgado",0.0,0.0,0,7,0
Pleasanton Chamber of Commerce,15-03-2023,"Pleasanton Wealth Management Team: Offering over 35 years of experience.""As a dedicated member of the Pleasanton community and proud member of the Chamber of Commerce, we have had the privilege of servicing our clients for over 35 years. At the Bay Area Synergos Group, we bring a team approach with complementary skills to every client we advise. We create plans to help navigate the various stages of your life from asset accumulation through optimized distribution.""Learn more about the Bay Area Synergos Group at Morgan Stanley by checking out the business spotlight article that was featured in our March Business Connection newsletter here:https://lnkd.in/gWEqH6CHAlexa Bridge",0.9643,0.6666666666666666,0,6,2 
Zack Ryan,15-03-2023,"Exciting news everyone!As we move further into the 21st century, one of the most intriguing and transformative technologies we are seeing is Artificial Intelligence (AI). With AI's continued growth and development, it's clear that it's going to play an even more significant role in shaping our world in the years to come.From personal assistants like Siri and Alexa to autonomous cars and drones, AI is already making a huge impact in our everyday lives. And as the technology progresses, it's going to continue to revolutionize industries like healthcare, finance, transportation, and more.One of the most exciting things about the future of AI is its potential to help us solve some of the world's most pressing challenges. From climate change to healthcare, AI has the ability to process large amounts of data and generate insights that can help us make more informed decisions.Of course, with the great potential of AI comes responsibility. It's important that we continue to have discussions around AI ethics and make sure that the development of AI is guided by principles of transparency, accountability, and fairness.As professionals, it's essential that we stay up to date with the latest developments in AI and understand how it can be applied to our respective fields. By embracing AI and continuing to learn about its capabilities, we can ensure that we are well-positioned to thrive in the new age of technology.So let's stay curious and keep exploring the exciting possibilities of AI together!#AI#future#growth#healthcare#healthcare#finance#artificialintelligence#data#ai#transportation#climatechange#developmentI#futuretech#innovation#technology#machinelearning",0.9942,0.6168446368446369,0,0,0
Anna Jefferson-Polk,15-03-2023,"Thank you toWestern Athletic Conferencefor the opportunity to work the tournament in Las Vegas this past week! I learned additionally about game management and operations, marketing plans and strategies, and was blessed to meet more amazing people. So blessed and grateful!Hey Alexa play Vegas by Doja Cat!",0.966,0.5125,2 ,14,0
Jorge Enrique Vicente Hernández,15-03-2023,"Hace 2 años termine un proyecto personal de comparación de productos de supermercados por marca y precios, usando técnicas de procesamiento de lenguage natural y webscrapping.Ahora, todo eso lo puedo conseguir usando chat-Bing, (asumo que Chatgpt tambien lo puede hacer ). Los precios no estan actualizados pero te devuelve el resultado solicitado.Es decir, a traves de un chatbot o con comando de voz (si lo programo en mi Alexa):- Podre pedir que me genere el menú de la semana- Y que me compre los productos en un supermercado, donde los precios están más bajos!!!Espero pronto los supermercados pongan a disposición un chatbot como esos .Me ahorro tiempo y dinero.",0.2905,0.35,1 ,36,0
Harmonica Rental,15-03-2023,VIEJOS fue rodada con equipos ARRI ALEXA MINI y ópticas ATLAS ORION ANAMORPHIC de Harmonica Rental.Gracias por la confianzaLa Dalia Films Productora,0.1531,0.0,0,0,0
Ann Keady,15-03-2023,"Last year Ewa Kolczyk, senior software development manager with Amazon Web Services (AWS), and Kayoko Yanagisawa, senior speech scientist in Alexa,  talked about how Amazon is improving Alexa’s response to work optimally for everyone.Learn how Amazon uses machine-learning techniques to modify different aspects of speech — tone, phrasing, intonation, expressiveness, and accent — to create unique Alexa responses.✨",0.8519,0.5555555555555555,0,1,0
Katrina R.,15-03-2023,"Starting a business take so much grit, dedication and tremendous talent. Congratulations toBlake MatroneandAlexa McClurgon this exciting milestone! Check them out for top-tier and one-of-a-kind tote bags (I get asked where I got mine every time I wear it)!",0.9008,0.525,2 ,5,0
Jen Beirne,15-03-2023,"Great to kick off 2023 last week hosting some of our fantastic “Friends of Alexa” content creators for a night of fun & entertainment - a real celebration of exactly what Alexa can provide to our customers.Thank you to the teams behind the scenes for pulling together, and bringing such energy on the night. Here’s to an exciting ‘23 full of great collaborations and content with our new Influencer bench.#MyMateAlexaJessica SmartNicky BentleyMelissa LeverettJessica CampionAbbie BradwellBlake NusseyLia OwenKate GoodenChantelle GeorgiouAnnie Sebel",0.9726,0.5184343434343434,3 ,73,0
Jeff Barto,15-03-2023,"I love the freeing choice that Matter provides - by allowing interoperability amongst devices, you can use your one virtual assistant of choice (Siri, Alexa or Hey Google) to rule them all. AndDigiCert, Inc.plays a foundational role in supporting this newfound choice and flexibility.  Read-up in this good article by my pal, the much-admiredTom Klein.#DigiCert#Matter#IoT#virtualassistant",0.9439,0.4833333333333334,0,9,0
Klaudia Radzka,15-03-2023,"What a fantastic start to the week✨Had the pleasure of spending the past few days with the wonderful Dakota sales team, celebrating the team's successes and preparing for the exciting year ahead!Thank You team Edinburgh for a lovely Dakota welcome. Truly a home away from home🤍#sales#dreamteam#success#noplacelikedakotaAlexa CherryClaire GambleHannah CochraneLauren HardieDebbie DobsonLily ShepherdRachel ClementsStacey Finnimore",0.9855,0.6714285714285715,0,14,0
Charlotte Maines,15-03-2023,"Fire TV is March Madness central, including our fun new Alexa tournament bracket.#marchmadness2023",-0.25,0.3015151515151515,0,17,0
Alex Brown,15-03-2023,"Today, I am excited to announce thatLathrop GPM LLP's Civil Rights Insurance Recovery practice helped secure a $5 million settlement for the family of Andrew Finch in their lawsuit against the Wichita Police Department. This resolves the nation's first fatal police ""swatting"" case and represents the largest excessive use of force settlement in Kansas history.  The federal litigation was led byAndrew M. Stroth,Alexa Van Brunt,Ben Stelter-Embry, and theRoderick & Solange MacArthur Justice Center.",0.4019,0.5566666666666668,1 ,21,0
Kim Hjortholm,15-03-2023,"""Alexa, set timer for 4 hours""ChatGPT4 er nu tilgængelig for Plus abonnenter, med rate limit på 100 interaktioner per 4 timer.",0.0,0.0,0,0,0
Jeremiah Program,15-03-2023,"We are so proud of the three winners of — and all finalists and participants in — Spark Tank, our pitch competition to elevate JP mompreneurs!To each of you: remember the power of the possible, the power of the improbable, and the power of you. 🫶Chastity LordMaria R. Tucker, PhDErika RosaAlexa Saint-Fort#ImagineWhatCanHappen#IWCH",0.896,1.0,3 ,35,3 
Katy Cook,15-03-2023,"Join the fun!!!RealStreet is having a#MarchMadnessBracket#Contest, and I would like to invite you to join. It’s a fun, friendly competition that’s#FREEto enter and has 3 great#prizes!https://lnkd.in/e4Guu_KRFeel free to share this link. The contest is open to everyone!Alexa Correia, CSPLauren MillikenSarah RosenSteven Conant",0.9621,0.5,0,0,0
Ulrika Louisa Bjerregaard,15-03-2023,🪩ALEXA WU by L. Sherman🪩💞En international kærlighedshistorie💞🌏Et internationalt fænomen🌏💫På tværs af kontinenter og årtier💫Kommer til maj 🪩🌏 på#riskyromanceGyldendal#coverreveal#soon#alexawu#internationallovestory#romance#internationalphenomenon#dance#disco#love#loveyourself#decadentlovestories,0.0,0.0,0,9,0
Toni Tiemann (She-Her),15-03-2023,"Happy Pi Day!As Account Director of Team Pi here atGupta Media, it was exciting to work with theAmazon Scienceteam to promote their Alexa Prize SocialBot Grand Challenge, specifically highlighting#PiDay!Try it out with the phrase, ""Alexa, let's chat.""",0.9492,0.9333333333333332,0,7,0
"Marlene Corte - Real Estate Agent in Florida, USA",15-03-2023,Here's what you need to know about using the Alexa app with an Echo device.#smarttech#gadgets,0.0,0.0,0,0,0
Brandon Shelton,15-03-2023,"I am excited to be a speaker at theNew York University-veterans-future-lab Summit atMetLifein NYC, on March 23, 2023! This complimentary event is for aspiring entrepreneurs, established business owners, investors, and professionals, with fundraising and marketing panels, keynote and fireside chat, and networking reception. Link to full agenda and registration below. See you there!www.bit.ly/vflsummit2023Mercedes Elias,Jacqueline Blackburn,Robert Garland,Alexa Modero#venturecapital#entrepreneurs#startups#dohardthings",0.7081,0.6,2 ,31,1 
VI HUMAN,15-03-2023,"El pasado lunes nuestra business development manager Alexa Esparza representó a VI Human en una reunión con el candidato a la Presidencia de la#CANACAR, Miguel Ángel Martínez Millán.En este evento Martínez Millán expuso su plan de trabajo a futuro y escuchó las inquietudes de los transportistas de la región.VI Human agradece la invitación a este gran evento.#VIHuman#Transporte#NuevoLeón#Transportistas",0.0,0.1,0,1,0
Sylvia Highfield,15-03-2023,Here's what you need to know to get Alexa connected to the internet.#gadgets#hometech,0.0,0.0,0,0,0
Mitchell Garner,15-03-2023,Put Alexa to work as a translator. Here's how.#techy#smarthomes,0.0,0.0,0,0,0
"Saja Al-Zoubi, PhD",15-03-2023,"Was an honour to moderate the session to celebrate  with Dr.Meredith Ralston!#IWD2023Many Thanks to DeanMary Ingraham,Dr. Rohini Bannerjee, Dr.Tegan Zimmerman,Dee DooleyandSaint Mary's Universityand theAlexa McDonough Institute for Women, Gender and Social Justice.",0.9324,0.3222222222222222,0,2,0
Sally Ponce,15-03-2023,Alexa is doing amazing work!#goshencollege#socialwork,0.6239,0.9,2 ,3,0
David M.,15-03-2023,An incredible recollection of an anthropologist’s work in Latin America . This book moved me to tears . AsAlexa Hagertywrites  « Every bone tells a life. Every person lost was a world. »,-0.4939,0.9,0,1,0
Patricia Acebes Tamargo,15-03-2023,"¿Cuenta el discutir con#Alexa?, nuevas profesiones,#ia",0.0,0.0,2 ,6,1 
Amy DeGregorio,15-03-2023,"Welcome toHearst Media Production Group!Alexa Whiteside, you're an incredible addition!",0.555,0.9,1 ,1,0
jacks chari,15-03-2023,"#video40%OFF AVATTO Tuya ZigBee Ra …AVATTO Tuya ZigBee Radiator Actuator Thermostat,Smart TRV Thermostatic Valve Temperature Controller Support Alexa Google HomeOrigin Price: USD 26.96Discount Price: USD 16.18Your browser does not support the video tag.The video link may be",0.1134,0.0,0,0,0
Fanni Gabor,15-03-2023,"Lunch with old and new recruiter friendsMabel LiangAlexa Zonsius, CDSPTyler DeBoard💚So excited to joinAIR Allies in Recruitingand keep the#sxswenergy going in NYC, Tampa, Austin and beyond.#recruiting#deib#sxsw2023#energy",0.34,0.4681818181818182,0,9,0
EUATC Secretariat,15-03-2023,"ELIS RESULTS TO BE UNVEILEDNot long to go before the results of the European Language Industry Survey (ELIS) are unveiled. That will happen during a Translating Europe Workshop webinar on Tuesday, 21st March between 16:00 and 18:00 CET.Registration is free and, while the main presentations and the panel discussion will be in English, the whole session will also be available     in German, Spanish, French and Italian.All registrants will receive:1. Recording of the webinar2. Full ELIS 23 report3. Full slide deckThe event will be opened by Christos Ellinides, Acting Director General, DGT. Head of ELIS research Rudy Tirry will be joined byFIT EuropeChairperson John O'Shea and EMT's Alexandra Krause.  The expert panel includes representatives from all the ELIS partners,Globalization and Localization Association (GALA),Elia - European Language Industry Association,Women in LocalizationandEUATC SecretariatTo register click on this link:https://bit.ly/407kDg7#webinar#language#europe#trends2023#expectations#growth#AI#chatgpt#machinetranslation#languagetechnology#freelancelinguists#languageindustrycareers#pricing#profitability",0.5106,0.2458333333333333,0,0,0
david mcqueen,15-03-2023,"HEALTHY AI SKEPTICISMArtificial Intelligence (AI) has shaped a way many of us navigate technology. From speech recognition to search engines.Beyond the hype of tools like ChatGTP and Dall-E, or software like Alexa and Siri, I have always been intrigued by not just the models and languages used across various forms of AI, but the ethics behind how this intelligence is created, distributed and who has the major ownership on how most of AI is rolled out and to what ends.Tech Won't Save Us has become one of the most intriguing podcasts I listen to regularly, and on the most recent episode, Dan McQuillan,  a Lecturer in Creative and Social Computing at Goldsmiths, University of London and  author of Resisting AI: An Anti-fascist Approach to Artificial Intelligence, breaks down his own skepticism around how we embrace AI.Some good nuggets and questions that we should we be asking before we drink the cool aid of  jumping on another tech bandwagon without thinking it through.",0.9777,0.529582146248813,0,4,1 
